%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1531943818145075712,1322,1531943818144717477,base_link,0,1,40.5920457,-79.8992844,369.97219228,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943818351478910,1323,1531943818350992100,base_link,0,1,40.5920619,-79.8993077,369.61216181,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943818560044992,1324,1531943818559634150,base_link,0,1,40.5920785,-79.8993309,369.102131278,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943818737004112,1325,1531943818736755315,base_link,0,1,40.5920952,-79.8993543,368.472100505,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943818953637197,1326,1531943818953375184,base_link,0,1,40.5921122,-79.8993775,367.802069814,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943819129204626,1327,1531943819126234263,base_link,0,1,40.5921298,-79.899401,367.062038573,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943819357148263,1328,1531943819356766219,base_link,0,1,40.5921475,-79.8994247,366.34200709,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943819570228182,1329,1531943819569801659,base_link,0,1,40.5921655,-79.8994488,365.611975078,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943819768671933,1330,1531943819768368481,base_link,0,1,40.592184,-79.8994731,364.97194266,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943819937800531,1331,1531943819937415544,base_link,0,1,40.5922025,-79.8994978,364.391909838,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943820141037314,1332,1531943820139532053,base_link,0,1,40.5922212,-79.8995229,363.881876529,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943820338803640,1333,1531943820338432284,base_link,0,1,40.5922404,-79.899548,363.371843018,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943820526032817,1334,1531943820525594614,base_link,0,1,40.5922593,-79.8995731,362.981809634,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943820759432616,1335,1531943820759033965,base_link,0,1,40.5922786,-79.8995982,362.61177609,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943820930942438,1336,1531943820930625962,base_link,0,1,40.5922979,-79.8996232,362.321742651,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943821134334232,1337,1531943821133872254,base_link,0,1,40.5923171,-79.899648,362.111709462,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943821355262033,1338,1531943821354566042,base_link,0,1,40.5923362,-79.8996718,361.991677336,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943821514415918,1339,1531943821514106706,base_link,0,1,40.5923557,-79.8996949,361.831645763,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943821799898785,1340,1531943821799438311,base_link,0,1,40.5923758,-79.899717,361.721614965,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943821910018690,1341,1531943821909663238,base_link,0,1,40.5923961,-79.8997378,361.681585412,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943822178304528,1342,1531943822177827222,base_link,0,1,40.5924168,-79.8997575,361.57155682,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943822339062621,1343,1531943822338803424,base_link,0,1,40.592438,-79.8997762,361.361529043,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943822540297458,1344,1531943822539802616,base_link,0,1,40.5924595,-79.8997934,361.151502674,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943822744194853,1345,1531943822743661195,base_link,0,1,40.5924819,-79.8998087,360.881477874,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943822931393032,1346,1531943822931062796,base_link,0,1,40.5925053,-79.8998215,360.601455212,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943823129996928,1347,1531943823129532230,base_link,0,1,40.5925297,-79.8998315,360.341434994,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943823329548783,1348,1531943823329030293,base_link,0,1,40.5925551,-79.8998385,360.011417424,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943823529814229,1349,1531943823529367706,base_link,0,1,40.5925812,-79.8998426,359.621402522,0.372100017452,0.0,0.0,0.0,0.372100017452,0.0,0.0,0.0,1.48840006981,1
1531943823743097496,1350,1531943823742564671,base_link,0,1,40.5926078,-79.8998431,359.211391084,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943823975508494,1351,1531943823975213874,base_link,0,1,40.5926346,-79.89984,358.781383234,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943824124490005,1352,1531943824123615295,base_link,0,1,40.5926615,-79.8998326,358.341379723,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943824367719241,1353,1531943824366966163,base_link,0,1,40.5926876,-79.8998206,357.971381228,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943824538516257,1354,1531943824538330596,base_link,0,1,40.5927128,-79.8998042,357.661387584,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943824739134439,1355,1531943824738887594,base_link,0,1,40.5927365,-79.8997834,357.401399039,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943824934906025,1356,1531943824933904309,base_link,0,1,40.5927585,-79.8997585,357.201415368,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943825139427554,1357,1531943825138961960,base_link,0,1,40.5927783,-79.8997296,356.991436673,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943825402897602,1358,1531943825402272746,base_link,0,1,40.5927951,-79.8996966,356.941463386,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943825585643211,1359,1531943825584678359,base_link,0,1,40.5928092,-79.899661,356.911493855,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943825779607400,1360,1531943825778847441,base_link,0,1,40.5928201,-79.8996232,356.961527878,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943826046412096,1361,1531943826045994950,base_link,0,1,40.5928277,-79.8995838,357.121564886,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943826140575956,1362,1531943826140105114,base_link,0,1,40.5928325,-79.8995436,357.401603858,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943826369098444,1363,1531943826368794096,base_link,0,1,40.592835,-79.8995032,357.75164398,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943826542707242,1364,1531943826542445709,base_link,0,1,40.5928359,-79.899463,358.091684556,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943826733711569,1365,1531943826733406805,base_link,0,1,40.5928357,-79.8994234,358.431724976,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943826975969118,1366,1531943826975075113,base_link,0,1,40.5928347,-79.8993841,358.85176542,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943827178993974,1367,1531943827178577179,base_link,0,1,40.5928334,-79.8993455,359.271805277,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943827342646835,1368,1531943827342063194,base_link,0,1,40.5928318,-79.8993072,359.681844954,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943827563678349,1369,1531943827563218482,base_link,0,1,40.5928304,-79.8992694,360.011884042,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943827746306752,1370,1531943827745375979,base_link,0,1,40.5928293,-79.899232,360.371922603,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943827959308253,1371,1531943827958909122,base_link,0,1,40.5928284,-79.8991947,360.691960981,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943828172825847,1372,1531943828172188607,base_link,0,1,40.592828,-79.8991578,360.911998749,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943828359307999,1373,1531943828359021762,base_link,0,1,40.5928283,-79.899121,361.08203613,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943828536353627,1374,1531943828535958656,base_link,0,1,40.5928292,-79.8990841,361.242073369,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943828748274058,1375,1531943828747994701,base_link,0,1,40.5928308,-79.8990471,361.372110425,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943828989827020,1376,1531943828989527023,base_link,0,1,40.592833,-79.8990101,361.402147237,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943829195153489,1377,1531943829194859828,base_link,0,1,40.5928356,-79.8989728,361.402184192,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943829347096614,1378,1531943829346814793,base_link,0,1,40.5928387,-79.8989351,361.382221352,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943829537866846,1379,1531943829536664685,base_link,0,1,40.5928419,-79.8988971,361.442258779,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943829739391698,1380,1531943829739008599,base_link,0,1,40.5928453,-79.8988586,361.472296635,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943829935761765,1381,1531943829935155181,base_link,0,1,40.5928489,-79.8988198,361.412334718,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943830145758741,1382,1531943830145438969,base_link,0,1,40.5928524,-79.8987809,361.352372946,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943830338914165,1383,1531943830338572249,base_link,0,1,40.5928556,-79.8987413,361.352412014,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943830550394548,1384,1531943830550190391,base_link,0,1,40.5928587,-79.8987012,361.332451634,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943830746864908,1385,1531943830746306034,base_link,0,1,40.5928614,-79.8986612,361.30249132,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943830937213390,1386,1531943830936728180,base_link,0,1,40.5928637,-79.8986209,361.202531479,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943831162031949,1387,1531943831161834768,base_link,0,1,40.5928653,-79.8985806,361.122571927,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943831371729767,1388,1531943831371224365,base_link,0,1,40.592866,-79.8985399,361.092613157,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943831565136776,1389,1531943831564879915,base_link,0,1,40.5928661,-79.8984991,361.172654737,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943831768654573,1390,1531943831768284082,base_link,0,1,40.5928657,-79.8984579,361.392696935,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943831944500965,1391,1531943831943786414,base_link,0,1,40.5928654,-79.8984167,361.642739094,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943832123614777,1392,1531943832123228509,base_link,0,1,40.5928653,-79.8983757,361.832780969,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943832367992464,1393,1531943832367686580,base_link,0,1,40.5928653,-79.8983347,361.932822806,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943832518462019,1394,1531943832518211718,base_link,0,1,40.5928652,-79.8982937,361.992864688,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943832720079109,1395,1531943832719617643,base_link,0,1,40.5928651,-79.8982526,362.022906674,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943832941350391,1396,1531943832940520065,base_link,0,1,40.5928648,-79.8982113,362.102948949,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943833139644548,1397,1531943833138877294,base_link,0,1,40.5928646,-79.89817,362.212991187,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943833377378707,1398,1531943833377032343,base_link,0,1,40.5928642,-79.8981287,362.383033509,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943833542630932,1399,1531943833542340536,base_link,0,1,40.5928632,-79.8980874,362.683076081,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943833766149520,1400,1531943833765899475,base_link,0,1,40.5928628,-79.8980464,362.743118103,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943833939511951,1401,1531943833939060116,base_link,0,1,40.5928623,-79.8980054,362.803160169,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943834157144117,1402,1531943834156467773,base_link,0,1,40.592862,-79.8979646,362.903201952,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943834335941942,1403,1531943834335322077,base_link,0,1,40.592862,-79.8979236,362.943243818,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943834569199424,1404,1531943834568521192,base_link,0,1,40.5928622,-79.8978828,362.9532854,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943834748966485,1405,1531943834748664024,base_link,0,1,40.5928623,-79.8978421,363.013326924,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943834920196593,1406,1531943834919494298,base_link,0,1,40.5928624,-79.8978015,363.093368349,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943835116833148,1407,1531943835115947622,base_link,0,1,40.5928623,-79.897761,363.173409757,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943835378010841,1408,1531943835377768092,base_link,0,1,40.592862,-79.8977204,363.183451352,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943835545676805,1409,1531943835545049069,base_link,0,1,40.5928616,-79.8976795,363.213493297,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943835739524468,1410,1531943835738959547,base_link,0,1,40.592861,-79.8976385,363.22353543,0.47609999671,0.0,0.0,0.0,0.47609999671,0.0,0.0,0.0,1.90439998684,1
1531943835949962649,1411,1531943835949413183,base_link,0,1,40.5928599,-79.8975972,363.163578079,0.396899993992,0.0,0.0,0.0,0.396899993992,0.0,0.0,0.0,1.58759997597,1
1531943836182511029,1412,1531943836182032187,base_link,0,1,40.5928591,-79.8975559,362.913620607,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943836349274353,1413,1531943836348542105,base_link,0,1,40.5928584,-79.8975143,362.613663403,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943836545248394,1414,1531943836544727536,base_link,0,1,40.5928579,-79.8974722,362.323706631,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943836777197903,1415,1531943836776513079,base_link,0,1,40.5928577,-79.8974299,362.043749942,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943836926077347,1416,1531943836925651432,base_link,0,1,40.5928577,-79.8973869,361.813793889,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943837146704948,1417,1531943837146074044,base_link,0,1,40.5928579,-79.8973435,361.703838166,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943837350939502,1418,1531943837350515635,base_link,0,1,40.5928583,-79.8972997,361.623882773,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943837542029606,1419,1531943837541790569,base_link,0,1,40.592859,-79.8972558,361.653927361,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943837743643231,1420,1531943837739254997,base_link,0,1,40.5928599,-79.8972119,361.71397187,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943837968640478,1421,1531943837967957126,base_link,0,1,40.5928608,-79.8971677,361.864016689,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943838149313112,1422,1531943838149040987,base_link,0,1,40.592862,-79.8971241,362.054060774,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943838370555336,1423,1531943838369984079,base_link,0,1,40.5928632,-79.8970806,362.234104759,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943838572328868,1424,1531943838571963689,base_link,0,1,40.5928643,-79.8970372,362.414148687,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943838796345012,1425,1531943838796027287,base_link,0,1,40.5928654,-79.896994,362.534192413,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943838929357998,1426,1531943838928979698,base_link,0,1,40.5928664,-79.8969509,362.614236081,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943839112652299,1427,1531943839111588344,base_link,0,1,40.5928671,-79.8969079,362.694279774,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943839366695029,1428,1531943839366221275,base_link,0,1,40.5928675,-79.8968652,362.784323287,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943839538574078,1429,1531943839538203234,base_link,0,1,40.5928674,-79.8968224,362.904367112,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943839736599500,1430,1531943839736086450,base_link,0,1,40.592867,-79.8967797,362.894410962,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943839941984832,1431,1531943839941231273,base_link,0,1,40.5928661,-79.8967368,362.894455225,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943840169295249,1432,1531943840168934005,base_link,0,1,40.592865,-79.8966942,362.854499268,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
