%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1531943835577802047,607,1531943835576418480,,0.447521958364,3.58021132362,0.0,0.0,0.0,0.0
1531943836008733135,608,1531943836008373620,,0.373075057255,3.56214204499,0.0,0.0,0.0,0.0
1531943836583899157,609,1531943836583356604,,0.299254429353,3.54436940138,0.0,0.0,0.0,0.0
1531943837003503768,610,1531943837003093149,,0.238708997866,3.52866415553,0.0,0.0,0.0,0.0
1531943837473178567,611,1531943837467439500,,0.188147521089,3.51467007527,0.0,0.0,0.0,0.0
1531943837981289029,612,1531943837980504238,,0.144224503313,3.50170728127,0.0,0.0,0.0,0.0
1531943838426729474,613,1531943838425430578,,0.0925004778796,3.48562787203,0.0,0.0,0.0,0.0
1531943838899920561,614,1531943838899401559,,0.0351982363561,3.46766585254,0.0,0.0,0.0,0.0
1531943839416178753,615,1531943839414628180,,-0.0156325173496,3.45292367409,0.0,0.0,0.0,0.0
1531943839961472597,616,1531943839960046951,,-0.0585267244878,3.44272245515,0.0,0.0,0.0,0.0
1531943840556305249,617,1531943840555941670,,-0.100913611977,3.43513304459,0.0,0.0,0.0,0.0
1531943840934713561,618,1531943840934422653,,-0.117499081038,3.43410046931,0.0,0.0,0.0,0.0
1531943841343136912,619,1531943841342855507,,-0.130985170141,3.4340138339,0.0,0.0,0.0,0.0
1531943841849952139,620,1531943841849501680,,-0.137719922212,3.43474295145,0.0,0.0,0.0,0.0
1531943842276820620,621,1531943842275273214,,-0.123958032199,3.42450696534,0.0,0.0,0.0,0.0
1531943842609338875,622,1531943842608880256,,-0.102337249579,3.4018273685,0.0,0.0,0.0,0.0
1531943843080192113,623,1531943843079550617,,-0.0831285688703,3.37356492942,0.0,0.0,0.0,0.0
1531943843535685961,624,1531943843528872218,,-0.0606139323851,3.32600011449,0.0,0.0,0.0,0.0
1531943844004849725,625,1531943843998240620,,-0.0274844243995,3.21319627462,0.0,0.0,0.0,0.0
1531943844526853412,626,1531943844526363722,,-0.0167122706828,3.13803657173,0.0,0.0,0.0,0.0
1531943845127824512,627,1531943845127247174,,-0.0144239035111,3.03646834153,0.0,0.0,0.0,0.0
1531943845579799509,628,1531943845579071262,,-0.0190084615778,2.95937751613,0.0,0.0,0.0,0.0
1531943846177440551,629,1531943846175969976,,-0.0261043609931,2.89183994148,0.0,0.0,0.0,0.0
1531943846651758877,630,1531943846651321762,,-0.0292768549493,2.85840133529,0.0,0.0,0.0,0.0
1531943847134225269,631,1531943847132353515,,-0.031260189331,2.82822046747,0.0,0.0,0.0,0.0
1531943847586597850,632,1531943847586193439,,-0.0327133418837,2.80316553089,0.0,0.0,0.0,0.0
1531943848153465139,633,1531943848150707539,,-0.0334576626866,2.79502108425,0.0,0.0,0.0,0.0
1531943848643632736,634,1531943848642873545,,-0.0340528444935,2.7831469192,0.0,0.0,0.0,0.0
1531943849172989153,635,1531943849172597702,,-0.0331104244204,2.75253123276,0.0,0.0,0.0,0.0
1531943849658109877,636,1531943849657743834,,-0.0321523520186,2.72542752343,0.0,0.0,0.0,0.0
1531943850286200148,637,1531943850282888059,,-0.0315056329212,2.67978626067,0.0,0.0,0.0,0.0
1531943850894473317,638,1531943850894051882,,-0.0319598279896,2.6472813753,0.0,0.0,0.0,0.0
1531943851450822627,639,1531943851450152779,,-0.0325388021672,2.62022605451,0.0,0.0,0.0,0.0
1531943851768448898,640,1531943851767796490,,-0.0326567081749,2.60047125482,0.0,0.0,0.0,0.0
1531943852114303031,641,1531943852113629567,,-0.0324795290524,2.58831365031,0.0,0.0,0.0,0.0
1531943852617536405,642,1531943852615725578,,-0.0319927724311,2.56690592918,0.0,0.0,0.0,0.0
1531943853211824583,643,1531943853211576106,,-0.032058288716,2.54735563632,0.0,0.0,0.0,0.0
1531943853576714311,644,1531943853576148782,,-0.0323610877127,2.54153416225,0.0,0.0,0.0,0.0
1531943853929863314,645,1531943853929364216,,-0.0338464618245,2.53203754829,0.0,0.0,0.0,0.0
1531943854484234347,646,1531943854483089753,,-0.0453685013382,2.50020591172,0.0,0.0,0.0,0.0
1531943854797282932,647,1531943854796724570,,-0.0592810975883,2.47588962404,0.0,0.0,0.0,0.0
1531943855289251504,648,1531943855288827893,,-0.0948238694525,2.43683904516,0.0,0.0,0.0,0.0
1531943855513550829,649,1531943855512849462,,-0.114989984227,2.42083829459,0.0,0.0,0.0,0.0
1531943855865265943,650,1531943855864841884,,-0.148971161529,2.39900555762,0.0,0.0,0.0,0.0
1531943856299294691,651,1531943856298940455,,-0.197256473277,2.38065533009,0.0,0.0,0.0,0.0
1531943856702191357,652,1531943856699250815,,-0.231459892855,2.37312783479,0.0,0.0,0.0,0.0
1531943857158619657,653,1531943857158316812,,-0.266164005802,2.36892290014,0.0,0.0,0.0,0.0
1531943857771411675,654,1531943857770569029,,-0.30061246557,2.37073670152,0.0,0.0,0.0,0.0
1531943858468367392,655,1531943858467638696,,-0.337624009511,2.37783171959,0.0,0.0,0.0,0.0
1531943858977098330,656,1531943858976742014,,-0.351359440793,2.37959343513,0.0,0.0,0.0,0.0
1531943859473749225,657,1531943859473358125,,-0.342411696521,2.3756533041,0.0,0.0,0.0,0.0
1531943859979479215,658,1531943859978350492,,-0.332808644549,2.37286255414,0.0,0.0,0.0,0.0
1531943860487374405,659,1531943860486925578,,-0.286698721795,2.36466541204,0.0,0.0,0.0,0.0
1531943860940119708,660,1531943860939587618,,-0.25713771188,2.36061211302,0.0,0.0,0.0,0.0
1531943861453125313,661,1531943861452397385,,-0.235016941629,2.35865377312,0.0,0.0,0.0,0.0
1531943861993348684,662,1531943861989143453,,-0.224873973023,2.35874763618,0.0,0.0,0.0,0.0
1531943862607186349,663,1531943862605718238,,-0.205311088287,2.35802066395,0.0,0.0,0.0,0.0
1531943863115877041,664,1531943863114230436,,-0.183982479564,2.35574746041,0.0,0.0,0.0,0.0
1531943863572608373,665,1531943863572342488,,-0.161925634633,2.35209816067,0.0,0.0,0.0,0.0
1531943863966645709,666,1531943863966293137,,-0.149362562487,2.34955107012,0.0,0.0,0.0,0.0
1531943864652401735,667,1531943864651581233,,-0.136953321765,2.3467607506,0.0,0.0,0.0,0.0
1531943865092375446,668,1531943865092147993,,-0.123686082647,2.34355658298,0.0,0.0,0.0,0.0
1531943865573054359,669,1531943865572524509,,-0.105643616201,2.33925810056,0.0,0.0,0.0,0.0
1531943866035654473,670,1531943866034586421,,-0.0817860585633,2.33417442098,0.0,0.0,0.0,0.0
1531943866580734575,671,1531943866580378579,,-0.0663080006736,2.33105092556,0.0,0.0,0.0,0.0
1531943867253552796,672,1531943867253104289,,-0.0547580116118,2.3288481824,0.0,0.0,0.0,0.0
1531943867778098072,673,1531943867777814555,,-0.0381396190971,2.32601704212,0.0,0.0,0.0,0.0
1531943868369913109,674,1531943868368759778,,-0.020852214477,2.32344187296,0.0,0.0,0.0,0.0
1531943868782914902,675,1531943868782647129,,-0.0180855079432,2.32297556779,0.0,0.0,0.0,0.0
1531943869287102152,676,1531943869286204051,,-0.0216074442975,2.32350077861,0.0,0.0,0.0,0.0
1531943869778631279,677,1531943869777936919,,-0.0273656424717,2.32459030519,0.0,0.0,0.0,0.0
1531943870112289927,678,1531943870111917387,,-0.0284189013423,2.32480012848,0.0,0.0,0.0,0.0
1531943870742879426,679,1531943870742502470,,-0.0272607287689,2.32445586839,0.0,0.0,0.0,0.0
1531943871316915401,680,1531943871316406639,,-0.0398589591804,2.32807969064,0.0,0.0,0.0,0.0
1531943871958294197,681,1531943871957818938,,-0.0625851062788,2.33453870404,0.0,0.0,0.0,0.0
1531943872298929037,682,1531943872295168856,,-0.0766157367998,2.33821645285,0.0,0.0,0.0,0.0
1531943872766849660,683,1531943872766490432,,-0.102492438155,2.34398722481,0.0,0.0,0.0,0.0
1531943873146486523,684,1531943873145960161,,-0.118716355255,2.34710582699,0.0,0.0,0.0,0.0
1531943873693967400,685,1531943873693321999,,-0.142194991486,2.35070657368,0.0,0.0,0.0,0.0
1531943874248955588,686,1531943874248697735,,-0.150021302717,2.35211673336,0.0,0.0,0.0,0.0
1531943874799833557,687,1531943874799186557,,-0.15225651386,2.35267480265,0.0,0.0,0.0,0.0
1531943875401148368,688,1531943875398824874,,-0.154254259377,2.35292647496,0.0,0.0,0.0,0.0
1531943876122219873,689,1531943876121487945,,-0.156369570166,2.35361311309,0.0,0.0,0.0,0.0
1531943876558942673,690,1531943876558535861,,-0.170600838723,2.35896117103,0.0,0.0,0.0,0.0
1531943877074916097,691,1531943877074456262,,-0.18690544791,2.3692613691,0.0,0.0,0.0,0.0
1531943877531303898,692,1531943877530821792,,-0.200207069369,2.38109807734,0.0,0.0,0.0,0.0
1531943878051151271,693,1531943878050549390,,-0.200362477395,2.38001550604,0.0,0.0,0.0,0.0
1531943878681547963,694,1531943878680321481,,-0.194875046972,2.37040904579,0.0,0.0,0.0,0.0
1531943879090527797,695,1531943879089569247,,-0.195689484791,2.37388851107,0.0,0.0,0.0,0.0
1531943879371491702,696,1531943879371176218,,-0.19710117998,2.38046532153,0.0,0.0,0.0,0.0
1531943879890271296,697,1531943879889632231,,-0.19746272468,2.38326409048,0.0,0.0,0.0,0.0
1531943880273933441,698,1531943880273063499,,-0.19705075479,2.38067619432,0.0,0.0,0.0,0.0
1531943880758030201,699,1531943880757675229,,-0.196783479622,2.39137002577,0.0,0.0,0.0,0.0
1531943881296945772,700,1531943881296047702,,-0.196158686051,2.40541780667,0.0,0.0,0.0,0.0
1531943881652886123,701,1531943881652413009,,-0.197256449616,2.39531897242,0.0,0.0,0.0,0.0
1531943882041007266,702,1531943882040600711,,-0.200059283756,2.36948400441,0.0,0.0,0.0,0.0
1531943882496615242,703,1531943882494104678,,-0.205047859187,2.32649789957,0.0,0.0,0.0,0.0
1531943883028257757,704,1531943883027628036,,-0.210147587598,2.28041646651,0.0,0.0,0.0,0.0
1531943883469293679,705,1531943883469018130,,-0.214066002607,2.24054788404,0.0,0.0,0.0,0.0
1531943883922213979,706,1531943883921970110,,-0.216051928062,2.21026700104,0.0,0.0,0.0,0.0
1531943884440079575,707,1531943884437569811,,-0.217461594197,2.18024284151,0.0,0.0,0.0,0.0
1531943884843809873,708,1531943884843416949,,-0.217640362055,2.15819761913,0.0,0.0,0.0,0.0
1531943885210431150,709,1531943885207490095,,-0.217852442097,2.1312884844,0.0,0.0,0.0,0.0
1531943885885687702,710,1531943885885353273,,-0.219678067563,2.07931557872,0.0,0.0,0.0,0.0
1531943886448555020,711,1531943886447933939,,-0.221952719581,2.04621585293,0.0,0.0,0.0,0.0
1531943886904150545,712,1531943886903760949,,-0.224472063582,2.02167540657,0.0,0.0,0.0,0.0
1531943887417333369,713,1531943887415487150,,-0.227996686002,1.99702235942,0.0,0.0,0.0,0.0
1531943887963269366,714,1531943887962936858,,-0.233362914438,1.96162457712,0.0,0.0,0.0,0.0
1531943888569525595,715,1531943888569216991,,-0.238262627191,1.91933817613,0.0,0.0,0.0,0.0
1531943888975465238,716,1531943888975040987,,-0.240114523068,1.89656356071,0.0,0.0,0.0,0.0
1531943889406201955,717,1531943889405979462,,-0.241190911191,1.87719491526,0.0,0.0,0.0,0.0
1531943889931119098,718,1531943889926567500,,-0.241749655485,1.85819382314,0.0,0.0,0.0,0.0
1531943890565838199,719,1531943890565365276,,-0.242598164774,1.83702773938,0.0,0.0,0.0,0.0
1531943891012618683,720,1531943891011788036,,-0.244074414068,1.81706534171,0.0,0.0,0.0,0.0
1531943891559205267,721,1531943891558862039,,-0.245884537672,1.80155334361,0.0,0.0,0.0,0.0
1531943892025038474,722,1531943892024588943,,-0.248856164057,1.78666223979,0.0,0.0,0.0,0.0
1531943892582500402,723,1531943892581897689,,-0.257080783893,1.7571696556,0.0,0.0,0.0,0.0
1531943893060261613,724,1531943893058007878,,-0.266873769659,1.73137274789,0.0,0.0,0.0,0.0
1531943893531686164,725,1531943893530330403,,-0.275041416937,1.71285662463,0.0,0.0,0.0,0.0
1531943894072161473,726,1531943894067931024,,-0.277879064037,1.70648026836,0.0,0.0,0.0,0.0
1531943894403134237,727,1531943894402751810,,-0.27215604318,1.71060204252,0.0,0.0,0.0,0.0
1531943894860398568,728,1531943894859059991,,-0.261539842172,1.71742331265,0.0,0.0,0.0,0.0
1531943895413078523,729,1531943895412345123,,-0.232810041982,1.73031480092,0.0,0.0,0.0,0.0
1531943895955118022,730,1531943895954723755,,-0.217118943222,1.7349643097,0.0,0.0,0.0,0.0
1531943896507422534,731,1531943896506980779,,-0.222139243374,1.73585955567,0.0,0.0,0.0,0.0
1531943897217622847,732,1531943897216900391,,-0.265696873996,1.7355275595,0.0,0.0,0.0,0.0
1531943897700071143,733,1531943897695111518,,-0.305920303836,1.73462072992,0.0,0.0,0.0,0.0
1531943898193836438,734,1531943898189051338,,-0.328475290631,1.73319552757,0.0,0.0,0.0,0.0
1531943898701854285,735,1531943898700244606,,-0.337078074716,1.73195797244,0.0,0.0,0.0,0.0
1531943899100847538,736,1531943899098303662,,-0.33858099077,1.73100680518,0.0,0.0,0.0,0.0
1531943899443906817,737,1531943899442948651,,-0.336786458948,1.7302710053,0.0,0.0,0.0,0.0
1531943900055969451,738,1531943900055314962,,-0.340385684744,1.72854269385,0.0,0.0,0.0,0.0
1531943900573418186,739,1531943900573240460,,-0.355342700217,1.7257866998,0.0,0.0,0.0,0.0
1531943901236614224,740,1531943901236218036,,-0.370774594584,1.72343989774,0.0,0.0,0.0,0.0
1531943901703699389,741,1531943901702995781,,-0.380459647467,1.72236416052,0.0,0.0,0.0,0.0
1531943902180381731,742,1531943902180024615,,-0.396125355541,1.72070942063,0.0,0.0,0.0,0.0
1531943902725289187,743,1531943902713949791,,-0.421776994329,1.71797114846,0.0,0.0,0.0,0.0
1531943903131705838,744,1531943903131018965,,-0.439148359458,1.71604714633,0.0,0.0,0.0,0.0
1531943903586189169,745,1531943903585861012,,-0.446383147437,1.71512154826,0.0,0.0,0.0,0.0
1531943904162222408,746,1531943904159761955,,-0.461579731182,1.71298760967,0.0,0.0,0.0,0.0
1531943904776467717,747,1531943904776177800,,-0.477775516572,1.71073772015,0.0,0.0,0.0,0.0
1531943905339033657,748,1531943905338403231,,-0.487210695748,1.70947172316,0.0,0.0,0.0,0.0
1531943905835541310,749,1531943905834970660,,-0.497663211461,1.70808918076,0.0,0.0,0.0,0.0
1531943906144542749,750,1531943906143999747,,-0.508456443435,1.70681088364,0.0,0.0,0.0,0.0
1531943906740337587,751,1531943906740004151,,-0.538216896792,1.70351142271,0.0,0.0,0.0,0.0
1531943907276446741,752,1531943907272223075,,-0.562564044706,1.70158343982,0.0,0.0,0.0,0.0
1531943907779451587,753,1531943907778739883,,-0.56666117321,1.70116956577,0.0,0.0,0.0,0.0
1531943908248636994,754,1531943908247828427,,-0.565532002827,1.7012368746,0.0,0.0,0.0,0.0
1531943908806134118,755,1531943908805645676,,-0.569405125825,1.70099681572,0.0,0.0,0.0,0.0
1531943909258643297,756,1531943909258267909,,-0.58248359427,1.70004801676,0.0,0.0,0.0,0.0
1531943909947438016,757,1531943909945666739,,-0.616787547356,1.69660818674,0.0,0.0,0.0,0.0
1531943910410334609,758,1531943910409152318,,-0.635836825118,1.69480542907,0.0,0.0,0.0,0.0
1531943910870223076,759,1531943910869544075,,-0.652775734286,1.69299156936,0.0,0.0,0.0,0.0
1531943911424690718,760,1531943911424390305,,-0.67199828508,1.69111707233,0.0,0.0,0.0,0.0
1531943912102109707,761,1531943912101613392,,-0.681007574253,1.69046126645,0.0,0.0,0.0,0.0
1531943912585943079,762,1531943912584873171,,-0.6933934805,1.69053437492,0.0,0.0,0.0,0.0
1531943913087245320,763,1531943913086698158,,-0.712090973382,1.69037909361,0.0,0.0,0.0,0.0
1531943913621030287,764,1531943913620667155,,-0.737242207858,1.69042927686,0.0,0.0,0.0,0.0
1531943914165235304,765,1531943914163394012,,-0.770358172593,1.69187621335,0.0,0.0,0.0,0.0
1531943914604794734,766,1531943914603298814,,-0.812793652203,1.69861926312,0.0,0.0,0.0,0.0
1531943915191117001,767,1531943915190668014,,-0.863242467232,1.7146778516,0.0,0.0,0.0,0.0
1531943915738163600,768,1531943915736653696,,-0.880619651245,1.72408786881,0.0,0.0,0.0,0.0
1531943916110068979,769,1531943916109733335,,-0.888584299674,1.72923062777,0.0,0.0,0.0,0.0
1531943916448592897,770,1531943916447452621,,-0.890450170235,1.72732817049,0.0,0.0,0.0,0.0
1531943916884332826,771,1531943916883856703,,-0.888324647694,1.71594672316,0.0,0.0,0.0,0.0
1531943917474114435,772,1531943917473702408,,-0.888254112434,1.70308746869,0.0,0.0,0.0,0.0
1531943917926858636,773,1531943917926285970,,-0.888504874313,1.69111014395,0.0,0.0,0.0,0.0
1531943918302564177,774,1531943918302092951,,-0.888795048502,1.69150885419,0.0,0.0,0.0,0.0
1531943918760761284,775,1531943918759718064,,-0.888906377786,1.69709752862,0.0,0.0,0.0,0.0
1531943919174013851,776,1531943919172890503,,-0.887723742285,1.70545377853,0.0,0.0,0.0,0.0
1531943919776362860,777,1531943919776062351,,-0.879664857743,1.7485314281,0.0,0.0,0.0,0.0
1531943920304492092,778,1531943920302027830,,-0.872618237077,1.7917657501,0.0,0.0,0.0,0.0
1531943920774289375,779,1531943920772738127,,-0.867658853874,1.83739750671,0.0,0.0,0.0,0.0
1531943921164309176,780,1531943921162968166,,-0.863166727887,1.88313094231,0.0,0.0,0.0,0.0
1531943921799585465,781,1531943921799233181,,-0.859318867768,1.93936894769,0.0,0.0,0.0,0.0
1531943922302228102,782,1531943922301901577,,-0.85806645847,1.97533852949,0.0,0.0,0.0,0.0
1531943922834878165,783,1531943922834348315,,-0.857609775908,2.00481894573,0.0,0.0,0.0,0.0
1531943923352280010,784,1531943923350941305,,-0.857491783964,2.02814671893,0.0,0.0,0.0,0.0
1531943923971071530,785,1531943923968412454,,-0.857267897516,2.04965170123,0.0,0.0,0.0,0.0
1531943924513276958,786,1531943924512987457,,-0.857051885273,2.0564107849,0.0,0.0,0.0,0.0
1531943925117243044,787,1531943925116889672,,-0.856839546667,2.0487955785,0.0,0.0,0.0,0.0
1531943925669452055,788,1531943925668930268,,-0.856691870549,2.04356306866,0.0,0.0,0.0,0.0
1531943926102337343,789,1531943926098468136,,-0.856931001366,2.03993051824,0.0,0.0,0.0,0.0
1531943926680185224,790,1531943926679736429,,-0.859494252896,2.02866072195,0.0,0.0,0.0,0.0
1531943927172741020,791,1531943927171668968,,-0.865386187036,2.01464123308,0.0,0.0,0.0,0.0
1531943927604447642,792,1531943927602210385,,-0.873533689916,2.00120766012,0.0,0.0,0.0,0.0
1531943928059448033,793,1531943928058911686,,-0.884939625281,1.98814555116,0.0,0.0,0.0,0.0
1531943928605763844,794,1531943928605323145,,-0.904006119373,1.97521838778,0.0,0.0,0.0,0.0
1531943929024049365,795,1531943929023686489,,-0.92350662634,1.96842003799,0.0,0.0,0.0,0.0
1531943929367559553,796,1531943929367378851,,-0.934254026825,1.96559492077,0.0,0.0,0.0,0.0
1531943929849757810,797,1531943929846864977,,-0.935311582827,1.96311718548,0.0,0.0,0.0,0.0
1531943930333329464,798,1531943930332880445,,-0.931520912236,1.95867993372,0.0,0.0,0.0,0.0
1531943930749681734,799,1531943930748501362,,-0.919787211138,1.95291375569,0.0,0.0,0.0,0.0
1531943931162886295,800,1531943931162549435,,-0.899179247595,1.94429314474,0.0,0.0,0.0,0.0
1531943931616335778,801,1531943931612591274,,-0.86839225456,1.93307950723,0.0,0.0,0.0,0.0
1531943932095296449,802,1531943932094931269,,-0.828628068101,1.9215088007,0.0,0.0,0.0,0.0
1531943932651710962,803,1531943932649624296,,-0.78504231348,1.91310764446,0.0,0.0,0.0,0.0
1531943933100637843,804,1531943933100041082,,-0.741485400043,1.90874068353,0.0,0.0,0.0,0.0
1531943933548658562,805,1531943933548200646,,-0.716531199704,1.90827347348,0.0,0.0,0.0,0.0
1531943933992311934,806,1531943933991800995,,-0.701252641968,1.90879914909,0.0,0.0,0.0,0.0
1531943934408284129,807,1531943934405253281,,-0.695501539865,1.90997656629,0.0,0.0,0.0,0.0
1531943934866550343,808,1531943934865572049,,-0.683954756175,1.91088732688,0.0,0.0,0.0,0.0
1531943935199478903,809,1531943935198814622,,-0.684745912551,1.91132095367,0.0,0.0,0.0,0.0
1531943935625131001,810,1531943935624801500,,-0.682912664424,1.91118986601,0.0,0.0,0.0,0.0
1531943936323567145,811,1531943936321872250,,-0.664050608559,1.90695851594,0.0,0.0,0.0,0.0
1531943936921913049,812,1531943936920168843,,-0.635849769783,1.8978587204,0.0,0.0,0.0,0.0
1531943937471134226,813,1531943937470622743,,-0.610102422834,1.88854700038,0.0,0.0,0.0,0.0
1531943937892325260,814,1531943937889533770,,-0.589357357765,1.88092076675,0.0,0.0,0.0,0.0
1531943938320140229,815,1531943938319828872,,-0.571824677952,1.87525242396,0.0,0.0,0.0,0.0
1531943938852173401,816,1531943938851881884,,-0.549636464616,1.86991859591,0.0,0.0,0.0,0.0
1531943939262557485,817,1531943939262078290,,-0.533607168702,1.86782981575,0.0,0.0,0.0,0.0
1531943939712630946,818,1531943939711889418,,-0.511231264821,1.86687318782,0.0,0.0,0.0,0.0
1531943940266594105,819,1531943940265681538,,-0.48196785945,1.86935401135,0.0,0.0,0.0,0.0
1531943940767977816,820,1531943940763435848,,-0.460139498159,1.87279451105,0.0,0.0,0.0,0.0
1531943941153968657,821,1531943941153645845,,-0.444797024802,1.87503660914,0.0,0.0,0.0,0.0
1531943941707234008,822,1531943941706743965,,-0.414640954469,1.87877592444,0.0,0.0,0.0,0.0
1531943942202648093,823,1531943942197559475,,-0.405615386904,1.87932170651,0.0,0.0,0.0,0.0
1531943942719278825,824,1531943942718896909,,-0.410416748269,1.88018176888,0.0,0.0,0.0,0.0
