%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1531943814758296836,1305,1531943814757736203,map,-0.321714816595,18.8072485913,0.0,0.0,0.0,0.0
1531943814939933637,1306,1531943814932618242,map,-3.17265501721,18.5607963229,0.0,0.0,0.0,0.0
1531943815144586599,1307,1531943815140073280,map,-5.81875282104,17.9189206039,0.0,0.0,0.0,0.0
1531943815360330845,1308,1531943815359907427,map,-8.27250745506,16.5920830641,0.0,0.0,0.0,0.0
1531943815539884254,1309,1531943815539282437,map,-10.2219611188,14.900886245,0.0,0.0,0.0,0.0
1531943815737527929,1310,1531943815733057746,map,-11.7188186263,13.1714156416,0.0,0.0,0.0,0.0
1531943815967253663,1311,1531943815966916291,map,-12.3446799491,11.6005377873,0.0,0.0,0.0,0.0
1531943816147509915,1312,1531943816143149042,map,-12.5264951926,10.6007083816,0.0,0.0,0.0,0.0
1531943816341160559,1313,1531943816340126492,map,-12.3548798448,9.68746323971,0.0,0.0,0.0,0.0
1531943816543159385,1314,1531943816542262725,map,-12.0164433528,9.11106410631,0.0,0.0,0.0,0.0
1531943816749056915,1315,1531943816748118750,map,-11.7187666862,8.80829764231,0.0,0.0,0.0,0.0
1531943816981020547,1316,1531943816980555017,map,-11.479377106,8.54400381893,0.0,0.0,0.0,0.0
1531943817146192354,1317,1531943817145082512,map,-11.1256820153,8.58030883446,0.0,0.0,0.0,0.0
1531943817366639049,1318,1531943817366304845,map,-10.6984684698,8.6851121122,0.0,0.0,0.0,0.0
1531943817534067148,1319,1531943817533435892,map,-10.3843838063,8.68885337449,0.0,0.0,0.0,0.0
1531943817776293409,1320,1531943817775883367,map,-10.1580345282,8.8614183133,0.0,0.0,0.0,0.0
1531943817975263959,1321,1531943817974557728,map,-10.0731569855,8.92765973504,0.0,0.0,0.0,0.0
1531943818145137119,1322,1531943818144717477,map,-9.95031225403,8.97503682707,0.0,0.0,0.0,0.0
1531943818351837369,1323,1531943818350992100,map,-9.88101158443,9.00680354335,0.0,0.0,0.0,0.0
1531943818560339261,1324,1531943818559634150,map,-9.93239326383,9.21683590244,0.0,0.0,0.0,0.0
1531943818737090863,1325,1531943818736755315,map,-9.91446985516,9.38220589686,0.0,0.0,0.0,0.0
1531943818953863210,1326,1531943818953375184,map,-9.90982391372,9.6469834663,0.0,0.0,0.0,0.0
1531943819127732100,1327,1531943819126234263,map,-9.97062856913,9.77078123471,0.0,0.0,0.0,0.0
1531943819357471203,1328,1531943819356766219,map,-10.0671750825,9.87228372055,0.0,0.0,0.0,0.0
1531943819570479251,1329,1531943819569801659,map,-10.2634622162,10.05774544,0.0,0.0,0.0,0.0
1531943819768764028,1330,1531943819768368481,map,-10.395623158,10.2086198458,0.0,0.0,0.0,0.0
1531943819938091760,1331,1531943819937415544,map,-10.5546247693,10.3178241882,0.0,0.0,0.0,0.0
1531943820141201536,1332,1531943820139532053,map,-10.6583714988,10.4119698902,0.0,0.0,0.0,0.0
1531943820338871639,1333,1531943820338432284,map,-10.6014641806,10.4983502146,0.0,0.0,0.0,0.0
1531943820526037521,1334,1531943820525594614,map,-10.6290908405,10.4561239427,0.0,0.0,0.0,0.0
1531943820759593894,1335,1531943820759033965,map,-10.5035349376,10.6104030939,0.0,0.0,0.0,0.0
1531943820930970022,1336,1531943820930625962,map,-10.3852498191,10.586571031,0.0,0.0,0.0,0.0
1531943821134958288,1337,1531943821133872254,map,-10.1225337364,10.6594704725,0.0,0.0,0.0,0.0
1531943821355314353,1338,1531943821354566042,map,-9.84967472606,10.7905517834,0.0,0.0,0.0,0.0
1531943821514433038,1339,1531943821514106706,map,-9.41550678411,10.9349500227,0.0,0.0,0.0,0.0
1531943821800361275,1340,1531943821799438311,map,-8.97894537751,11.1039155215,0.0,0.0,0.0,0.0
1531943821910314270,1341,1531943821909663238,map,-8.50177855813,11.2986442261,0.0,0.0,0.0,0.0
1531943822178628300,1342,1531943822177827222,map,-8.10839592003,11.4986440768,0.0,0.0,0.0,0.0
1531943822339081437,1343,1531943822338803424,map,-7.61941434263,11.7688115405,0.0,0.0,0.0,0.0
1531943822540397296,1344,1531943822539802616,map,-6.92992817498,12.0954411036,0.0,0.0,0.0,0.0
1531943822744198437,1345,1531943822743661195,map,-5.94151737238,12.6435466272,0.0,0.0,0.0,0.0
1531943822931418856,1346,1531943822931062796,map,-4.86410484273,13.2131330153,0.0,0.0,0.0,0.0
1531943823130027776,1347,1531943823129532230,map,-3.60161461424,13.7873446381,0.0,0.0,0.0,0.0
1531943823329556207,1348,1531943823329030293,map,-2.37171947919,14.1425085014,0.0,0.0,0.0,0.0
1531943823529843540,1349,1531943823529367706,map,-0.971886731265,14.517504475,0.0,0.0,0.0,0.0
1531943823743095224,1350,1531943823742564671,map,0.523548565844,14.7707243187,0.0,0.0,0.0,0.0
1531943823975611341,1351,1531943823975213874,map,2.20237011022,14.8071086272,0.0,0.0,0.0,0.0
1531943824124520148,1352,1531943824123615295,map,4.10049689577,14.6468435237,0.0,0.0,0.0,0.0
1531943824367755625,1353,1531943824366966163,map,6.04032949387,14.2094341761,0.0,0.0,0.0,0.0
1531943824538583744,1354,1531943824538330596,map,7.93966975906,13.5328394699,0.0,0.0,0.0,0.0
1531943824739152039,1355,1531943824738887594,map,9.63852165515,12.620352622,0.0,0.0,0.0,0.0
1531943824934921513,1356,1531943824933904309,map,11.3769110842,11.5047074792,0.0,0.0,0.0,0.0
1531943825139446722,1357,1531943825138961960,map,13.2114393535,9.90141253599,0.0,0.0,0.0,0.0
1531943825403525403,1358,1531943825402272746,map,14.5393045218,8.5165206523,0.0,0.0,0.0,0.0
1531943825585739721,1359,1531943825584678359,map,15.6052804582,6.84374326078,0.0,0.0,0.0,0.0
1531943825779612808,1360,1531943825778847441,map,16.4180293827,4.9568953176,0.0,0.0,0.0,0.0
1531943826046766780,1361,1531943826045994950,map,16.9508818041,3.2519541915,0.0,0.0,0.0,0.0
1531943826141031343,1362,1531943826140105114,map,17.1314817563,1.83990022379,0.0,0.0,0.0,0.0
1531943826369317449,1363,1531943826368794096,map,17.1139558151,0.741226253307,0.0,0.0,0.0,0.0
1531943826542815209,1364,1531943826542445709,map,16.8696852436,0.103052324771,0.0,0.0,0.0,0.0
1531943826733914126,1365,1531943826733406805,map,16.6750917228,-0.404618385227,0.0,0.0,0.0,0.0
1531943826975996958,1366,1531943826975075113,map,16.5221784484,-0.767606226194,0.0,0.0,0.0,0.0
1531943827179141876,1367,1531943827178577179,map,16.1910598811,-0.783377257029,0.0,0.0,0.0,0.0
1531943827342941231,1368,1531943827342063194,map,16.1122551514,-0.945956624861,0.0,0.0,0.0,0.0
1531943827563700300,1369,1531943827563218482,map,15.8852276867,-0.685230867652,0.0,0.0,0.0,0.0
1531943827746328512,1370,1531943827745375979,map,15.8195699923,-0.574547872288,0.0,0.0,0.0,0.0
1531943827960230481,1371,1531943827958909122,map,15.7047591684,-0.405757887634,0.0,0.0,0.0,0.0
1531943828172813687,1372,1531943828172188607,map,15.5998137207,-0.0762356782828,0.0,0.0,0.0,0.0
1531943828359327039,1373,1531943828359021762,map,15.5758026424,0.361624177454,0.0,0.0,0.0,0.0
1531943828539629715,1374,1531943828535958656,map,15.6117375658,0.755347719146,0.0,0.0,0.0,0.0
1531943828748343689,1375,1531943828747994701,map,15.6723028797,1.08766835339,0.0,0.0,0.0,0.0
1531943828990231527,1376,1531943828989527023,map,15.7189819356,1.26748053586,0.0,0.0,0.0,0.0
1531943829195843752,1377,1531943829194859828,map,15.8926897369,1.56949448124,0.0,0.0,0.0,0.0
1531943829347447586,1378,1531943829346814793,map,15.9984066976,1.80581924256,0.0,0.0,0.0,0.0
1531943829537842910,1379,1531943829536664685,map,16.1948989505,1.84803895564,0.0,0.0,0.0,0.0
1531943829741093981,1380,1531943829739008599,map,16.4376472599,1.92516299508,0.0,0.0,0.0,0.0
1531943829936066018,1381,1531943829935155181,map,16.5581823453,1.92756255952,0.0,0.0,0.0,0.0
1531943830145755349,1382,1531943830145438969,map,16.752897786,1.71056007541,0.0,0.0,0.0,0.0
1531943830338931189,1383,1531943830338572249,map,16.879076623,1.84855953499,0.0,0.0,0.0,0.0
1531943830550465555,1384,1531943830550190391,map,17.0954817663,1.48664157642,0.0,0.0,0.0,0.0
1531943830746897515,1385,1531943830746306034,map,17.1318651549,1.28514447193,0.0,0.0,0.0,0.0
1531943830937235598,1386,1531943830936728180,map,17.1397778455,1.0182904343,0.0,0.0,0.0,0.0
1531943831162121612,1387,1531943831161834768,map,17.2713783674,0.545792349356,0.0,0.0,0.0,0.0
1531943831371773190,1388,1531943831371224365,map,17.369079074,0.17886341666,0.0,0.0,0.0,0.0
1531943831565191655,1389,1531943831564879915,map,17.4193099026,-0.15505649384,0.0,0.0,0.0,0.0
1531943831768677229,1390,1531943831768284082,map,17.518578003,-0.223214590805,0.0,0.0,0.0,0.0
1531943831944548261,1391,1531943831943786414,map,17.4697102361,-0.100619420399,0.0,0.0,0.0,0.0
1531943832124022452,1392,1531943832123228509,map,17.4298938105,-0.0608420541673,0.0,0.0,0.0,0.0
1531943832368025296,1393,1531943832367686580,map,17.4697762244,-0.0884232383501,0.0,0.0,0.0,0.0
1531943832518670432,1394,1531943832518211718,map,17.4996351077,-0.113009283608,0.0,0.0,0.0,0.0
1531943832720347106,1395,1531943832719617643,map,17.5586517812,-0.217595100823,0.0,0.0,0.0,0.0
1531943832941495061,1396,1531943832940520065,map,17.5897588806,-0.0921006037947,0.0,0.0,0.0,0.0
1531943833139709668,1397,1531943833138877294,map,17.5492491546,-0.1623394852,0.0,0.0,0.0,0.0
1531943833377932076,1398,1531943833377032343,map,17.517933594,-0.269077303433,0.0,0.0,0.0,0.0
1531943833542942288,1399,1531943833542340536,map,17.4978410684,-0.274878052957,0.0,0.0,0.0,0.0
1531943833766167663,1400,1531943833765899475,map,17.4576502863,-0.286437568164,0.0,0.0,0.0,0.0
1531943833939550638,1401,1531943833939060116,map,17.3987745751,-0.206502509195,0.0,0.0,0.0,0.0
1531943834157168245,1402,1531943834156467773,map,17.4697275314,-0.0975703792524,0.0,0.0,0.0,0.0
1531943834336144019,1403,1531943834335322077,map,17.439871437,0.0669646281916,0.0,0.0,0.0,0.0
1531943834569200192,1404,1531943834568521192,map,17.3897616222,0.0910534110284,0.0,0.0,0.0,0.0
1531943834749122611,1405,1531943834748664024,map,17.3799735288,0.0303338069993,0.0,0.0,0.0,0.0
1531943834920962728,1406,1531943834919494298,map,17.3898474381,-0.0728428486445,0.0,0.0,0.0,0.0
1531943835116866811,1407,1531943835115947622,map,17.3491110517,-0.175629483037,0.0,0.0,0.0,0.0
1531943835378090200,1408,1531943835377768092,map,17.368431446,-0.233429015465,0.0,0.0,0.0,0.0
1531943835545703557,1409,1531943835545049069,map,17.446900049,-0.328905273034,0.0,0.0,0.0,0.0
1531943835739550419,1410,1531943835738959547,map,17.4447909967,-0.426341508764,0.0,0.0,0.0,0.0
1531943835950510802,1411,1531943835949413183,map,17.5898078758,-0.598881368838,0.0,0.0,0.0,0.0
1531943836182663892,1412,1531943836182032187,map,17.5740558238,-0.45712350686,0.0,0.0,0.0,0.0
1531943836349272305,1413,1531943836348542105,map,17.7455708032,-0.396505822436,0.0,0.0,0.0,0.0
1531943836545273993,1414,1531943836544727536,map,17.9583357691,-0.244492132167,0.0,0.0,0.0,0.0
1531943836777240590,1415,1531943836776513079,map,18.1496417345,-0.114039062975,0.0,0.0,0.0,0.0
1531943836926092002,1416,1531943836925651432,map,18.3799596882,-0.038494953839,0.0,0.0,0.0,0.0
1531943837146731252,1417,1531943837146074044,map,18.5192372725,0.168079880846,0.0,0.0,0.0,0.0
1531943837350967693,1418,1531943837350515635,map,18.6482272362,0.257139937609,0.0,0.0,0.0,0.0
1531943837542179716,1419,1531943837541790569,map,18.6840152382,0.472942466857,0.0,0.0,0.0,0.0
1531943837743676383,1420,1531943837739254997,map,18.654106972,0.468927580973,0.0,0.0,0.0,0.0
1531943837968676221,1421,1531943837967957126,map,18.733143046,0.506903953499,0.0,0.0,0.0,0.0
1531943838149735411,1422,1531943838149040987,map,18.4489784266,0.637804839773,0.0,0.0,0.0,0.0
1531943838370600744,1423,1531943838369984079,map,18.3996642893,0.616809566043,0.0,0.0,0.0,0.0
1531943838572670016,1424,1531943838571963689,map,18.3808245473,0.580851927353,0.0,0.0,0.0,0.0
1531943838796731759,1425,1531943838796027287,map,18.2814693764,0.558549406608,0.0,0.0,0.0,0.0
1531943838929604683,1426,1531943838928979698,map,18.2846951193,0.440482002726,0.0,0.0,0.0,0.0
1531943839112666795,1427,1531943839111588344,map,18.2481763125,0.257994702694,0.0,0.0,0.0,0.0
1531943839366748629,1428,1531943839366221275,map,18.2199456088,-0.0445198142589,0.0,0.0,0.0,0.0
1531943839538794043,1429,1531943839538203234,map,18.2780819959,-0.264799073814,0.0,0.0,0.0,0.0
1531943839736883688,1430,1531943839736086450,map,18.1464702481,-0.357935097789,0.0,0.0,0.0,0.0
1531943839942024416,1431,1531943839941231273,map,18.2484271595,-0.650004772645,0.0,0.0,0.0,0.0
1531943840169390000,1432,1531943840168934005,map,18.1628347964,-0.789830461661,0.0,0.0,0.0,0.0
1531943840340362247,1433,1531943840339880845,map,18.1456900742,-1.26887025741,0.0,0.0,0.0,0.0
1531943840538460760,1434,1531943840538030973,map,18.1357082327,-1.85175238567,0.0,0.0,0.0,0.0
1531943840751286968,1435,1531943840750594880,map,18.1117354111,-2.47455862666,0.0,0.0,0.0,0.0
1531943840942836984,1436,1531943840942593723,map,18.0588770805,-3.36657965762,0.0,0.0,0.0,0.0
1531943841170278059,1437,1531943841169157625,map,18.0426301225,-4.22189510327,0.0,0.0,0.0,0.0
1531943841376429056,1438,1531943841375038833,map,17.942704271,-5.08742208224,0.0,0.0,0.0,0.0
1531943841532175538,1439,1531943841531797943,map,17.8017277058,-5.88735854939,0.0,0.0,0.0,0.0
1531943841735262572,1440,1531943841734706355,map,17.5581862889,-6.91281377198,0.0,0.0,0.0,0.0
1531943841941969978,1441,1531943841941372641,map,17.1980783169,-8.16992669533,0.0,0.0,0.0,0.0
1531943842166274840,1442,1531943842165562177,map,16.6421441581,-9.65487637524,0.0,0.0,0.0,0.0
1531943842342369370,1443,1531943842341782625,map,15.8081141801,-11.6547469329,0.0,0.0,0.0,0.0
1531943842573364842,1444,1531943842572853200,map,15.0028097013,-12.8136099936,0.0,0.0,0.0,0.0
1531943842741716456,1445,1531943842740753684,map,14.3985479746,-13.4597888625,0.0,0.0,0.0,0.0
1531943842951191354,1446,1531943842950794558,map,13.4418111125,-14.3742865568,0.0,0.0,0.0,0.0
1531943843146845652,1447,1531943843146415033,map,12.3509737598,-15.7687776059,0.0,0.0,0.0,0.0
1531943843342193427,1448,1531943843340933858,map,10.7766571046,-17.0733640988,0.0,0.0,0.0,0.0
1531943843552651838,1449,1531943843552183811,map,9.04605706786,-18.0724362366,0.0,0.0,0.0,0.0
1531943843710521469,1450,1531943843709465802,map,7.13187859489,-18.824271771,0.0,0.0,0.0,0.0
1531943843945530786,1451,1531943843945226470,map,4.98879229152,-19.5433070761,0.0,0.0,0.0,0.0
1531943844138848221,1452,1531943844138278308,map,3.25924879051,-19.7731863219,0.0,0.0,0.0,0.0
1531943844341346603,1453,1531943844340326583,map,2.11777283964,-19.6864176071,0.0,0.0,0.0,0.0
1531943844570991061,1454,1531943844570523803,map,0.865064793182,-19.5008221084,0.0,0.0,0.0,0.0
1531943844751425323,1455,1531943844750975024,map,-0.395393842945,-19.1959283107,0.0,0.0,0.0,0.0
1531943844947972416,1456,1531943844947143530,map,-1.51214747668,-18.9597945666,0.0,0.0,0.0,0.0
1531943845150703855,1457,1531943845148450794,map,-2.47758842934,-18.4947872541,0.0,0.0,0.0,0.0
1531943845319710769,1458,1531943845317547051,map,-3.00790302914,-18.0713839915,0.0,0.0,0.0,0.0
1531943845513007217,1459,1531943845512182267,map,-3.22474985758,-17.7799293687,0.0,0.0,0.0,0.0
1531943845742068679,1460,1531943845741077651,map,-3.20364802772,-17.4381633011,0.0,0.0,0.0,0.0
1531943845926045879,1461,1531943845923568564,map,-3.13686073106,-17.1250753211,0.0,0.0,0.0,0.0
1531943846168801134,1462,1531943846168467506,map,-2.95889981581,-16.9537315031,0.0,0.0,0.0,0.0
1531943846366000004,1463,1531943846364716467,map,-2.68305044868,-16.8071901367,0.0,0.0,0.0,0.0
1531943846535897631,1464,1531943846535329190,map,-2.35647187734,-16.7248061361,0.0,0.0,0.0,0.0
1531943846790661513,1465,1531943846790282605,map,-1.91510258197,-16.7307495977,0.0,0.0,0.0,0.0
1531943846930932612,1466,1531943846930415146,map,-1.49837276638,-16.7230074763,0.0,0.0,0.0,0.0
1531943847169520402,1467,1531943847169152406,map,-1.03146876976,-16.7683055846,0.0,0.0,0.0,0.0
1531943847336184727,1468,1531943847335532895,map,-0.50132375561,-16.7925184083,0.0,0.0,0.0,0.0
1531943847574868741,1469,1531943847574375307,map,-0.170365659914,-16.8291376945,0.0,0.0,0.0,0.0
1531943847717873251,1470,1531943847717060525,map,0.097394069774,-16.9097195244,0.0,0.0,0.0,0.0
1531943847960165927,1471,1531943847955641788,map,0.292468015087,-17.0974987194,0.0,0.0,0.0,0.0
1531943848141230532,1472,1531943848133595838,map,0.433242845443,-17.2345554232,0.0,0.0,0.0,0.0
1531943848337394414,1473,1531943848336766582,map,0.463785323497,-17.3638072776,0.0,0.0,0.0,0.0
1531943848538432255,1474,1531943848537975141,map,0.447157319022,-17.5443025034,0.0,0.0,0.0,0.0
1531943848787371224,1475,1531943848786916222,map,0.506037074886,-17.7828014238,0.0,0.0,0.0,0.0
1531943848937683938,1476,1531943848934162156,map,0.371538176784,-17.8861415454,0.0,0.0,0.0,0.0
1531943849135651835,1477,1531943849135126977,map,0.332619836526,-17.9769230972,0.0,0.0,0.0,0.0
1531943849343995322,1478,1531943849343436256,map,0.218089326388,-18.1086867841,0.0,0.0,0.0,0.0
1531943849544592596,1479,1531943849544109978,map,0.136738281966,-18.2194868929,0.0,0.0,0.0,0.0
1531943849726831720,1480,1531943849725284986,map,-0.0636345752995,-18.2298889366,0.0,0.0,0.0,0.0
1531943849934816971,1481,1531943849933856887,map,-0.387929451845,-18.2158697498,0.0,0.0,0.0,0.0
1531943850117046178,1482,1531943850116719398,map,-0.561125857126,-18.2613810478,0.0,0.0,0.0,0.0
1531943850304947863,1483,1531943850304662106,map,-0.698658125393,-18.1865850787,0.0,0.0,0.0,0.0
1531943850510918838,1484,1531943850510092512,map,-0.799420345176,-18.0923471974,0.0,0.0,0.0,0.0
1531943850760158455,1485,1531943850759391616,map,-0.826467389009,-18.0611005106,0.0,0.0,0.0,0.0
1531943850945671944,1486,1531943850945115919,map,-0.879295856321,-17.9785104721,0.0,0.0,0.0,0.0
1531943851123959857,1487,1531943851123587478,map,-0.843370031457,-17.9501985223,0.0,0.0,0.0,0.0
1531943851348757879,1488,1531943851348112670,map,-0.733009000367,-18.0150936108,0.0,0.0,0.0,0.0
1531943851577462190,1489,1531943851575774018,map,-0.577632609086,-17.9807241392,0.0,0.0,0.0,0.0
1531943851737265618,1490,1531943851736576570,map,-0.441935588545,-17.9545618976,0.0,0.0,0.0,0.0
1531943851954785133,1491,1531943851945751000,map,-0.357322115121,-17.9564451077,0.0,0.0,0.0,0.0
1531943852122591349,1492,1531943852121661440,map,-0.258859926097,-17.8681250146,0.0,0.0,0.0,0.0
1531943852357790821,1493,1531943852357493449,map,-0.212317809741,-17.888740066,0.0,0.0,0.0,0.0
1531943852538619509,1494,1531943852538118235,map,-0.29789282073,-17.7775043206,0.0,0.0,0.0,0.0
1531943852750340858,1495,1531943852748591566,map,-0.504912322517,-17.8528614946,0.0,0.0,0.0,0.0
1531943852936106192,1496,1531943852935488151,map,-0.842543662887,-17.8000707913,0.0,0.0,0.0,0.0
1531943853117107488,1497,1531943853113561673,map,-1.19786004041,-17.799739642,0.0,0.0,0.0,0.0
1531943853388994021,1498,1531943853387454359,map,-1.69359292901,-17.8498359374,0.0,0.0,0.0,0.0
1531943853554214832,1499,1531943853553072605,map,-2.16819962082,-17.8387166131,0.0,0.0,0.0,0.0
1531943853731657323,1500,1531943853730820917,map,-2.82831965306,-17.8371580679,0.0,0.0,0.0,0.0
1531943853968608139,1501,1531943853968180752,map,-3.95244721959,-17.8578347225,0.0,0.0,0.0,0.0
1531943854138409539,1502,1531943854137950568,map,-5.01079070451,-17.7669236649,0.0,0.0,0.0,0.0
1531943854343317632,1503,1531943854342869381,map,-6.100476297,-17.5181816679,0.0,0.0,0.0,0.0
1531943854515285023,1504,1531943854514568199,map,-7.41837100144,-17.2418291282,0.0,0.0,0.0,0.0
1531943854749683298,1505,1531943854749193832,map,-8.78496743938,-16.6551267509,0.0,0.0,0.0,0.0
1531943854916397919,1506,1531943854916013443,map,-10.1616003245,-16.0306668247,0.0,0.0,0.0,0.0
1531943855152319411,1507,1531943855148243523,map,-11.4560547304,-15.1201755947,0.0,0.0,0.0,0.0
1531943855364979993,1508,1531943855364659037,map,-12.6164261222,-14.0859466101,0.0,0.0,0.0,0.0
1531943855568298060,1509,1531943855567533525,map,-13.9983075009,-12.5643737253,0.0,0.0,0.0,0.0
1531943855722057732,1510,1531943855721018032,map,-14.961760357,-11.2009743782,0.0,0.0,0.0,0.0
1531943855928420340,1511,1531943855924141286,map,-15.6906613569,-9.78178133999,0.0,0.0,0.0,0.0
1531943856159536741,1512,1531943856158851501,map,-16.3352428976,-8.33759194702,0.0,0.0,0.0,0.0
1531943856350431501,1513,1531943856347288306,map,-16.7549572857,-6.82052097393,0.0,0.0,0.0,0.0
1531943856539960102,1514,1531943856539510763,map,-17.0085121796,-5.34971152828,0.0,0.0,0.0,0.0
1531943856738163673,1515,1531943856737740670,map,-17.1758072982,-3.74807199168,0.0,0.0,0.0,0.0
1531943856917493352,1516,1531943856917103533,map,-17.2237057194,-2.39917929527,0.0,0.0,0.0,0.0
1531943857143141213,1517,1531943857142754978,map,-17.061809383,-1.14221739551,0.0,0.0,0.0,0.0
1531943857339660265,1518,1531943857338354488,map,-16.8283182104,-0.23792059432,0.0,0.0,0.0,0.0
1531943857543929497,1519,1531943857542150926,map,-16.5896844929,0.585122573117,0.0,0.0,0.0,0.0
1531943857711478806,1520,1531943857709520429,map,-16.1828231091,1.09755921066,0.0,0.0,0.0,0.0
1531943857948873444,1521,1531943857947878992,map,-15.8121082072,1.46684492865,0.0,0.0,0.0,0.0
1531943858173936166,1522,1531943858173585194,map,-15.5803833623,1.57710313031,0.0,0.0,0.0,0.0
1531943858361463197,1523,1531943858360627111,map,-15.2490689848,1.57314814831,0.0,0.0,0.0,0.0
1531943858534111970,1524,1531943858530465100,map,-15.0193279029,1.65284280692,0.0,0.0,0.0,0.0
1531943858745005481,1525,1531943858743137247,map,-14.8807387138,1.63233432024,0.0,0.0,0.0,0.0
1531943858943265028,1526,1531943858942440941,map,-14.7731907436,1.50842144417,0.0,0.0,0.0,0.0
1531943859216377498,1527,1531943859215088393,map,-14.6397329667,1.32974383375,0.0,0.0,0.0,0.0
1531943859340676181,1528,1531943859339844606,map,-14.6465080081,1.12955883826,0.0,0.0,0.0,0.0
1531943859546505787,1529,1531943859546176702,map,-14.713441188,0.884448080931,0.0,0.0,0.0,0.0
1531943859744842744,1530,1531943859744471740,map,-14.8476087563,0.606724170401,0.0,0.0,0.0,0.0
1531943859940806449,1531,1531943859939481312,map,-15.0563005312,0.333787829198,0.0,0.0,0.0,0.0
1531943860171168573,1532,1531943860170569604,map,-15.2996455592,0.104142992265,0.0,0.0,0.0,0.0
1531943860371679844,1533,1531943860369155362,map,-15.5096938459,-0.0974515629058,0.0,0.0,0.0,0.0
1531943860569293710,1534,1531943860568613974,map,-15.8057406788,-0.366962660177,0.0,0.0,0.0,0.0
1531943860755774232,1535,1531943860754569670,map,-16.1586168956,-0.606630052353,0.0,0.0,0.0,0.0
1531943860974427949,1536,1531943860973840500,map,-16.5293858882,-0.82577367216,0.0,0.0,0.0,0.0
1531943861194086971,1537,1531943861193460642,map,-16.8396991074,-1.16573323406,0.0,0.0,0.0,0.0
1531943861313811343,1538,1531943861313415156,map,-17.2955611828,-1.37334022412,0.0,0.0,0.0,0.0
1531943861521570312,1539,1531943861516142534,map,-17.4495883376,-1.67713053954,0.0,0.0,0.0,0.0
1531943861748257988,1540,1531943861747442382,map,-17.6544252429,-1.74036471531,0.0,0.0,0.0,0.0
1531943861984602897,1541,1531943861983869210,map,-17.6328501131,-1.65127129503,0.0,0.0,0.0,0.0
1531943862206015055,1542,1531943862205578996,map,-17.5674007916,-1.59875871469,0.0,0.0,0.0,0.0
1531943862334062533,1543,1531943862333439597,map,-17.4715537184,-1.43028342079,0.0,0.0,0.0,0.0
1531943862547938587,1544,1531943862546877031,map,-17.3537156767,-1.26828711789,0.0,0.0,0.0,0.0
1531943862751036333,1545,1531943862750507923,map,-17.3390651639,-1.03620424755,0.0,0.0,0.0,0.0
1531943862937447072,1546,1531943862936188398,map,-17.2933926708,-0.758069873234,0.0,0.0,0.0,0.0
1531943863137269754,1547,1531943863136885055,map,-17.3039889469,-0.45614309795,0.0,0.0,0.0,0.0
1531943863405617758,1548,1531943863404659913,map,-17.2694673525,-0.135636868348,0.0,0.0,0.0,0.0
1531943863565589126,1549,1531943863565279722,map,-17.2199905581,0.0180327385357,0.0,0.0,0.0,0.0
1531943863744050840,1550,1531943863743825403,map,-17.1788944715,0.194896736944,0.0,0.0,0.0,0.0
