%time,field.x,field.y,field.z
1531943812084496026,-0.198684036732,-0.149183958769,0.238206700483
1531943812105107988,-0.198684036732,-0.149183958769,0.238206700483
1531943812124451261,-0.468393743038,-0.139546811581,0.220108465352
1531943812144135043,-0.468393743038,-0.139546811581,0.220108465352
1531943812164929306,-0.468393743038,-0.139546811581,0.220108465352
1531943812188061907,-0.468393743038,-0.139546811581,0.220108465352
1531943812205085179,-0.468393743038,-0.139546811581,0.220108465352
1531943812224587042,-0.468393743038,-0.139546811581,0.220108465352
1531943812243806382,-0.468393743038,-0.139546811581,0.220108465352
1531943812264356136,-0.468393743038,-0.139546811581,0.220108465352
1531943812286182386,-0.468393743038,-0.139546811581,0.220108465352
1531943812307102344,-0.468393743038,-0.139546811581,0.220108465352
1531943812326556816,-0.468393743038,-0.139546811581,0.220108465352
1531943812343885555,-0.468393743038,-0.139546811581,0.220108465352
1531943812365495104,-0.468393743038,-0.139546811581,0.220108465352
1531943812384488270,-0.468393743038,-0.139546811581,0.220108465352
1531943812406952912,-0.468393743038,-0.139546811581,0.220108465352
1531943812428604540,-0.468393743038,-0.139546811581,0.220108465352
1531943812446108478,-0.468393743038,-0.139546811581,0.220108465352
1531943812463419425,-0.468393743038,-0.139546811581,0.220108465352
1531943812486917110,-0.468393743038,-0.139546811581,0.220108465352
1531943812505440650,-0.468393743038,-0.139546811581,0.220108465352
1531943812525539882,-0.468393743038,-0.139546811581,0.220108465352
1531943812545467404,-0.468393743038,-0.139546811581,0.220108465352
1531943812566404386,-0.468393743038,-0.139546811581,0.220108465352
1531943812586100487,-0.468393743038,-0.139546811581,0.220108465352
1531943812608442667,-0.468393743038,-0.139546811581,0.220108465352
1531943812626034507,-0.468393743038,-0.139546811581,0.220108465352
1531943812641089707,-0.627823174,-0.122525088489,0.271966890493
1531943812663403439,-0.627823174,-0.122525088489,0.271966890493
1531943812685553685,-0.627823174,-0.122525088489,0.271966890493
1531943812707038467,-0.627823174,-0.122525088489,0.271966890493
1531943812724980735,-0.627823174,-0.122525088489,0.271966890493
1531943812744562693,-0.627823174,-0.122525088489,0.271966890493
1531943812766052116,-0.627823174,-0.122525088489,0.271966890493
1531943812789494825,-0.627823174,-0.122525088489,0.271966890493
1531943812808505943,-0.627823174,-0.122525088489,0.271966890493
1531943812829522380,-0.627823174,-0.122525088489,0.271966890493
1531943812844977831,-0.627823174,-0.122525088489,0.271966890493
1531943812865329220,-0.627823174,-0.122525088489,0.271966890493
1531943812881355447,-0.768487930298,-0.123744435608,0.436360077062
1531943812905169256,-0.768487930298,-0.123744435608,0.436360077062
1531943812925355079,-0.768487930298,-0.123744435608,0.436360077062
1531943812944424884,-0.768487930298,-0.123744435608,0.436360077062
1531943812964801585,-0.768487930298,-0.123744435608,0.436360077062
1531943812987710829,-0.768487930298,-0.123744435608,0.436360077062
1531943813019203197,-0.768487930298,-0.123744435608,0.436360077062
1531943813028608997,-0.768487930298,-0.123744435608,0.436360077062
1531943813044181120,-0.768487930298,-0.123744435608,0.436360077062
1531943813065119670,-0.768487930298,-0.123744435608,0.436360077062
1531943813085864110,-0.768487930298,-0.123744435608,0.436360077062
1531943813106202028,-0.768487930298,-0.123744435608,0.436360077062
1531943813120959280,-0.768487930298,-0.123744435608,0.436360077062
1531943813144606052,-0.768487930298,-0.123744435608,0.436360077062
1531943813164904226,-0.768487930298,-0.123744435608,0.436360077062
1531943813185627771,-0.768487930298,-0.123744435608,0.436360077062
1531943813206410835,-0.768487930298,-0.123744435608,0.436360077062
1531943813227249194,-0.768487930298,-0.123744435608,0.436360077062
1531943813244207187,-0.768487930298,-0.123744435608,0.436360077062
1531943813265920799,-0.768487930298,-0.123744435608,0.436360077062
1531943813286087455,-0.768487930298,-0.123744435608,0.436360077062
1531943813306718744,-0.768487930298,-0.123744435608,0.436360077062
1531943813335317965,-0.768487930298,-0.123744435608,0.436360077062
1531943813344945491,-0.768487930298,-0.123744435608,0.436360077062
1531943813363688581,-0.768487930298,-0.123744435608,0.436360077062
1531943813390384562,-0.768487930298,-0.123744435608,0.436360077062
1531943813401332263,-0.887431204319,-0.145273417234,0.747547046342
1531943813425287638,-0.887431204319,-0.145273417234,0.747547046342
1531943813446171821,-0.887431204319,-0.145273417234,0.747547046342
1531943813462874649,-0.887431204319,-0.145273417234,0.747547046342
1531943813483601649,-0.887431204319,-0.145273417234,0.747547046342
1531943813504890659,-0.887431204319,-0.145273417234,0.747547046342
1531943813525590812,-0.887431204319,-0.145273417234,0.747547046342
1531943813544602730,-0.887431204319,-0.145273417234,0.747547046342
1531943813564609708,-0.887431204319,-0.145273417234,0.747547046342
1531943813585115048,-0.887431204319,-0.145273417234,0.747547046342
1531943813605057387,-0.887431204319,-0.145273417234,0.747547046342
1531943813624127896,-0.887431204319,-0.145273417234,0.747547046342
1531943813643036456,-0.887431204319,-0.145273417234,0.747547046342
1531943813664876243,-0.887431204319,-0.145273417234,0.747547046342
1531943813687546739,-0.887431204319,-0.145273417234,0.747547046342
1531943813706175846,-0.887431204319,-0.145273417234,0.747547046342
1531943813724607932,-0.887431204319,-0.145273417234,0.747547046342
1531943813746378663,-0.887431204319,-0.145273417234,0.747547046342
1531943813764424962,-0.887431204319,-0.145273417234,0.747547046342
1531943813785097147,-0.887431204319,-0.145273417234,0.747547046342
1531943813809899360,-0.887431204319,-0.145273417234,0.747547046342
1531943813829352649,-0.887431204319,-0.145273417234,0.747547046342
1531943813845720697,-0.887431204319,-0.145273417234,0.747547046342
1531943813863772212,-0.887431204319,-0.145273417234,0.747547046342
1531943813883930388,-0.887431204319,-0.145273417234,0.747547046342
1531943813904456431,-0.887431204319,-0.145273417234,0.747547046342
1531943813926423512,-0.887431204319,-0.145273417234,0.747547046342
1531943813941214396,-0.911820292473,-0.17805787921,0.973038629689
1531943813963013063,-0.911820292473,-0.17805787921,0.973038629689
1531943813983295462,-0.911820292473,-0.17805787921,0.973038629689
1531943814005508107,-0.911820292473,-0.17805787921,0.973038629689
1531943814024486875,-0.911820292473,-0.17805787921,0.973038629689
1531943814047594966,-0.911820292473,-0.17805787921,0.973038629689
1531943814063539084,-0.911820292473,-0.17805787921,0.973038629689
1531943814083796555,-0.911820292473,-0.17805787921,0.973038629689
1531943814104921567,-0.911820292473,-0.17805787921,0.973038629689
1531943814125145663,-0.911820292473,-0.17805787921,0.973038629689
1531943814141895082,-0.945446908474,-0.175416588783,1.21269427339
1531943814164972902,-0.945446908474,-0.175416588783,1.21269427339
1531943814186151257,-0.945446908474,-0.175416588783,1.21269427339
1531943814205013930,-0.945446908474,-0.175416588783,1.21269427339
1531943814227665899,-0.945446908474,-0.175416588783,1.21269427339
1531943814244177178,-0.945446908474,-0.175416588783,1.21269427339
1531943814263978303,-0.945446908474,-0.175416588783,1.21269427339
1531943814283252106,-0.945446908474,-0.175416588783,1.21269427339
1531943814303859365,-0.945446908474,-0.175416588783,1.21269427339
1531943814326742275,-0.945446908474,-0.175416588783,1.21269427339
1531943814345779122,-0.945446908474,-0.175416588783,1.21269427339
1531943814364147017,-0.945446908474,-0.175416588783,1.21269427339
1531943814381057075,-0.958960056305,-0.19093669951,1.44652903924
1531943814403598709,-0.958960056305,-0.19093669951,1.44652903924
1531943814423740117,-0.958960056305,-0.19093669951,1.44652903924
1531943814443236862,-0.958960056305,-0.19093669951,1.44652903924
1531943814468250529,-0.958960056305,-0.19093669951,1.44652903924
1531943814483434913,-0.958960056305,-0.19093669951,1.44652903924
1531943814505243340,-0.958960056305,-0.19093669951,1.44652903924
1531943814526246914,-0.958960056305,-0.19093669951,1.44652903924
1531943814546039463,-0.958960056305,-0.19093669951,1.44652903924
1531943814566179656,-0.958960056305,-0.19093669951,1.44652903924
1531943814584791196,-0.958960056305,-0.19093669951,1.44652903924
1531943814608599790,-0.958960056305,-0.19093669951,1.44652903924
1531943814621112559,-0.958960056305,-0.19093669951,1.44652903924
1531943814649248011,-0.958960056305,-0.19093669951,1.44652903924
1531943814666122485,-0.958960056305,-0.19093669951,1.44652903924
1531943814684939782,-0.958960056305,-0.19093669951,1.44652903924
1531943814704627469,-0.958960056305,-0.19093669951,1.44652903924
1531943814729096022,-0.958960056305,-0.19093669951,1.44652903924
1531943814743631966,-0.958960056305,-0.19093669951,1.44652903924
1531943814762766315,-0.958960056305,-0.19093669951,1.44652903924
1531943814784094845,-0.958960056305,-0.19093669951,1.44652903924
1531943814804516826,-0.958960056305,-0.19093669951,1.44652903924
1531943814824501821,-0.958960056305,-0.19093669951,1.44652903924
1531943814843678186,-0.958960056305,-0.19093669951,1.44652903924
1531943814862344605,-0.958960056305,-0.19093669951,1.44652903924
1531943814882862169,-0.960833251476,-0.197782725096,1.75721824268
1531943814903896046,-0.960833251476,-0.197782725096,1.75721824268
1531943814924121454,-0.960833251476,-0.197782725096,1.75721824268
1531943814942974975,-0.960833251476,-0.197782725096,1.75721824268
1531943814963919893,-0.960833251476,-0.197782725096,1.75721824268
1531943814985128745,-0.960833251476,-0.197782725096,1.75721824268
1531943815005298409,-0.960833251476,-0.197782725096,1.75721824268
1531943815026490909,-0.960833251476,-0.197782725096,1.75721824268
1531943815043077643,-0.960833251476,-0.197782725096,1.75721824268
1531943815064992822,-0.960833251476,-0.197782725096,1.75721824268
1531943815082935443,-0.960833251476,-0.197782725096,1.75721824268
1531943815106251180,-0.960833251476,-0.197782725096,1.75721824268
1531943815122494782,-0.910578548908,-0.20710028708,1.97696448962
1531943815146608397,-0.910578548908,-0.20710028708,1.97696448962
1531943815162935743,-0.910578548908,-0.20710028708,1.97696448962
1531943815183812982,-0.910578548908,-0.20710028708,1.97696448962
1531943815203951128,-0.910578548908,-0.20710028708,1.97696448962
1531943815223675006,-0.910578548908,-0.20710028708,1.97696448962
1531943815243247207,-0.910578548908,-0.20710028708,1.97696448962
1531943815265605548,-0.910578548908,-0.20710028708,1.97696448962
1531943815283649671,-0.910578548908,-0.20710028708,1.97696448962
1531943815304374529,-0.910578548908,-0.20710028708,1.97696448962
1531943815323455664,-0.910578548908,-0.20710028708,1.97696448962
1531943815344067115,-0.910578548908,-0.20710028708,1.97696448962
1531943815363619700,-0.910578548908,-0.20710028708,1.97696448962
1531943815383080669,-0.910578548908,-0.20710028708,1.97696448962
1531943815401355542,-0.910578548908,-0.20710028708,1.97696448962
1531943815423656252,-0.910578548908,-0.20710028708,1.97696448962
1531943815444052698,-0.910578548908,-0.20710028708,1.97696448962
1531943815462380882,-0.910578548908,-0.20710028708,1.97696448962
1531943815483094188,-0.910578548908,-0.20710028708,1.97696448962
1531943815504711131,-0.910578548908,-0.20710028708,1.97696448962
1531943815523969511,-0.910578548908,-0.20710028708,1.97696448962
1531943815543309074,-0.910578548908,-0.20710028708,1.97696448962
1531943815562743389,-0.910578548908,-0.20710028708,1.97696448962
1531943815583508566,-0.910578548908,-0.20710028708,1.97696448962
1531943815603500345,-0.910578548908,-0.20710028708,1.97696448962
1531943815627996771,-0.910578548908,-0.20710028708,1.97696448962
1531943815644577105,-0.910578548908,-0.20710028708,1.97696448962
1531943815660837636,-0.753133535385,-0.280638039112,2.28451867501
1531943815683587108,-0.753133535385,-0.280638039112,2.28451867501
1531943815704036993,-0.753133535385,-0.280638039112,2.28451867501
1531943815723246990,-0.753133535385,-0.280638039112,2.28451867501
1531943815743652972,-0.753133535385,-0.280638039112,2.28451867501
1531943815762742362,-0.753133535385,-0.280638039112,2.28451867501
1531943815783416789,-0.753133535385,-0.280638039112,2.28451867501
1531943815804408555,-0.753133535385,-0.280638039112,2.28451867501
1531943815826261431,-0.753133535385,-0.280638039112,2.28451867501
1531943815845865887,-0.753133535385,-0.280638039112,2.28451867501
1531943815862416333,-0.753133535385,-0.280638039112,2.28451867501
1531943815881209568,-0.753133535385,-0.280638039112,2.28451867501
1531943815903576709,-0.753133535385,-0.280638039112,2.28451867501
1531943815923775397,-0.753133535385,-0.280638039112,2.28451867501
1531943815944694684,-0.753133535385,-0.280638039112,2.28451867501
1531943815962479963,-0.753133535385,-0.280638039112,2.28451867501
1531943815983213781,-0.753133535385,-0.280638039112,2.28451867501
1531943816005635482,-0.753133535385,-0.280638039112,2.28451867501
1531943816023095805,-0.753133535385,-0.280638039112,2.28451867501
1531943816044169875,-0.753133535385,-0.280638039112,2.28451867501
1531943816062577355,-0.753133535385,-0.280638039112,2.28451867501
1531943816084955408,-0.753133535385,-0.280638039112,2.28451867501
1531943816108380905,-0.753133535385,-0.280638039112,2.28451867501
1531943816121703457,-0.44005137682,-0.299189627171,2.43047352234
1531943816148168851,-0.44005137682,-0.299189627171,2.43047352234
1531943816165764181,-0.44005137682,-0.299189627171,2.43047352234
1531943816183110778,-0.44005137682,-0.299189627171,2.43047352234
1531943816203782901,-0.44005137682,-0.299189627171,2.43047352234
1531943816225916669,-0.44005137682,-0.299189627171,2.43047352234
1531943816249989133,-0.44005137682,-0.299189627171,2.43047352234
1531943816262689613,-0.44005137682,-0.299189627171,2.43047352234
1531943816283767011,-0.44005137682,-0.299189627171,2.43047352234
1531943816303857606,-0.44005137682,-0.299189627171,2.43047352234
1531943816323937000,-0.44005137682,-0.299189627171,2.43047352234
1531943816345888371,-0.44005137682,-0.299189627171,2.43047352234
1531943816362763838,-0.44005137682,-0.299189627171,2.43047352234
1531943816386637521,-0.44005137682,-0.299189627171,2.43047352234
1531943816401817457,-0.187673330307,-0.313989788294,2.4682624499
1531943816424379380,-0.187673330307,-0.313989788294,2.4682624499
1531943816447794637,-0.187673330307,-0.313989788294,2.4682624499
1531943816462883854,-0.187673330307,-0.313989788294,2.4682624499
1531943816483327212,-0.187673330307,-0.313989788294,2.4682624499
1531943816503747659,-0.187673330307,-0.313989788294,2.4682624499
1531943816523062423,-0.187673330307,-0.313989788294,2.4682624499
1531943816543200633,-0.187673330307,-0.313989788294,2.4682624499
1531943816562256008,-0.187673330307,-0.313989788294,2.4682624499
1531943816582534824,-0.187673330307,-0.313989788294,2.4682624499
1531943816602826760,-0.187673330307,-0.313989788294,2.4682624499
1531943816621410846,0.0744113996625,-0.260862112045,2.51091726223
1531943816644701400,0.0744113996625,-0.260862112045,2.51091726223
1531943816662507863,0.0744113996625,-0.260862112045,2.51091726223
1531943816683164338,0.0744113996625,-0.260862112045,2.51091726223
1531943816702936473,0.0744113996625,-0.260862112045,2.51091726223
1531943816723194905,0.0744113996625,-0.260862112045,2.51091726223
1531943816743686806,0.0744113996625,-0.260862112045,2.51091726223
1531943816764472720,0.0744113996625,-0.260862112045,2.51091726223
1531943816783168548,0.0744113996625,-0.260862112045,2.51091726223
1531943816803026633,0.0744113996625,-0.260862112045,2.51091726223
1531943816829154976,0.0744113996625,-0.260862112045,2.51091726223
1531943816843877734,0.0744113996625,-0.260862112045,2.51091726223
1531943816863607053,0.0744113996625,-0.260862112045,2.51091726223
1531943816882737787,0.0744113996625,-0.260862112045,2.51091726223
1531943816902875357,0.0744113996625,-0.260862112045,2.51091726223
1531943816924061778,0.0744113996625,-0.260862112045,2.51091726223
1531943816945019433,0.0744113996625,-0.260862112045,2.51091726223
1531943816964146456,0.0744113996625,-0.260862112045,2.51091726223
1531943816984029533,0.0744113996625,-0.260862112045,2.51091726223
1531943817004744695,0.0744113996625,-0.260862112045,2.51091726223
1531943817022802132,0.0744113996625,-0.260862112045,2.51091726223
1531943817043699629,0.0744113996625,-0.260862112045,2.51091726223
1531943817062473024,0.0744113996625,-0.260862112045,2.51091726223
1531943817082190216,0.227848187089,-0.177638202906,2.47273536126
1531943817102522952,0.227848187089,-0.177638202906,2.47273536126
1531943817122682570,0.227848187089,-0.177638202906,2.47273536126
1531943817143019946,0.227848187089,-0.177638202906,2.47273536126
1531943817162760689,0.227848187089,-0.177638202906,2.47273536126
1531943817183546827,0.227848187089,-0.177638202906,2.47273536126
1531943817203242291,0.227848187089,-0.177638202906,2.47273536126
1531943817224216171,0.227848187089,-0.177638202906,2.47273536126
1531943817244069777,0.227848187089,-0.177638202906,2.47273536126
1531943817266014237,0.227848187089,-0.177638202906,2.47273536126
1531943817282601452,0.227848187089,-0.177638202906,2.47273536126
1531943817303725506,0.227848187089,-0.177638202906,2.47273536126
1531943817327721971,0.227848187089,-0.177638202906,2.47273536126
1531943817341553861,0.227848187089,-0.177638202906,2.47273536126
1531943817363099286,0.227848187089,-0.177638202906,2.47273536126
1531943817382942364,0.227848187089,-0.177638202906,2.47273536126
1531943817403322907,0.227848187089,-0.177638202906,2.47273536126
1531943817423829945,0.227848187089,-0.177638202906,2.47273536126
1531943817442761962,0.227848187089,-0.177638202906,2.47273536126
1531943817462693391,0.227848187089,-0.177638202906,2.47273536126
1531943817485151477,0.227848187089,-0.177638202906,2.47273536126
1531943817504277508,0.227848187089,-0.177638202906,2.47273536126
1531943817522835226,0.227848187089,-0.177638202906,2.47273536126
1531943817542943869,0.227848187089,-0.177638202906,2.47273536126
1531943817563629720,0.227848187089,-0.177638202906,2.47273536126
1531943817582290989,0.227848187089,-0.177638202906,2.47273536126
1531943817602693900,0.227848187089,-0.177638202906,2.47273536126
1531943817621815899,0.278372257948,-0.0144872684032,2.42013587157
1531943817642625845,0.278372257948,-0.0144872684032,2.42013587157
1531943817661697701,0.278372257948,-0.0144872684032,2.42013587157
1531943817684829953,0.278372257948,-0.0144872684032,2.42013587157
1531943817702469315,0.278372257948,-0.0144872684032,2.42013587157
1531943817723439067,0.278372257948,-0.0144872684032,2.42013587157
1531943817742766920,0.278372257948,-0.0144872684032,2.42013587157
1531943817762703373,0.278372257948,-0.0144872684032,2.42013587157
1531943817783255978,0.278372257948,-0.0144872684032,2.42013587157
1531943817804222914,0.278372257948,-0.0144872684032,2.42013587157
1531943817831199950,0.278372257948,-0.0144872684032,2.42013587157
1531943817841584811,0.278372257948,-0.0144872684032,2.42013587157
1531943817865931512,0.278372257948,-0.0144872684032,2.42013587157
1531943817881555380,0.278372257948,-0.0144872684032,2.42013587157
1531943817904749840,0.278372257948,-0.0144872684032,2.42013587157
1531943817922777068,0.278372257948,-0.0144872684032,2.42013587157
1531943817942277495,0.278372257948,-0.0144872684032,2.42013587157
1531943817963843239,0.278372257948,-0.0144872684032,2.42013587157
1531943817986192558,0.278372257948,-0.0144872684032,2.42013587157
1531943818004001581,0.278372257948,-0.0144872684032,2.42013587157
1531943818025582366,0.278372257948,-0.0144872684032,2.42013587157
1531943818043684795,0.278372257948,-0.0144872684032,2.42013587157
1531943818061415676,0.233594372869,0.0824917405844,2.43318207661
1531943818082937165,0.233594372869,0.0824917405844,2.43318207661
1531943818102580854,0.233594372869,0.0824917405844,2.43318207661
1531943818131061392,0.233594372869,0.0824917405844,2.43318207661
1531943818143155544,0.233594372869,0.0824917405844,2.43318207661
1531943818162061291,0.233594372869,0.0824917405844,2.43318207661
1531943818182389323,0.233594372869,0.0824917405844,2.43318207661
1531943818202627437,0.233594372869,0.0824917405844,2.43318207661
1531943818223041932,0.233594372869,0.0824917405844,2.43318207661
1531943818243199855,0.233594372869,0.0824917405844,2.43318207661
1531943818262408317,0.233594372869,0.0824917405844,2.43318207661
1531943818281150322,0.233594372869,0.0824917405844,2.43318207661
1531943818304052114,0.233594372869,0.0824917405844,2.43318207661
1531943818323618460,0.233594372869,0.0824917405844,2.43318207661
1531943818343536834,0.233594372869,0.0824917405844,2.43318207661
1531943818363043757,0.233594372869,0.0824917405844,2.43318207661
1531943818382098493,0.233594372869,0.0824917405844,2.43318207661
1531943818403294963,0.233594372869,0.0824917405844,2.43318207661
1531943818422843581,0.233594372869,0.0824917405844,2.43318207661
1531943818444705898,0.233594372869,0.0824917405844,2.43318207661
1531943818462602569,0.233594372869,0.0824917405844,2.43318207661
1531943818482679085,0.233594372869,0.0824917405844,2.43318207661
1531943818504212542,0.233594372869,0.0824917405844,2.43318207661
1531943818522523000,0.233594372869,0.0824917405844,2.43318207661
1531943818543736045,0.233594372869,0.0824917405844,2.43318207661
1531943818561327664,0.0953093245625,0.180026143789,2.37142576376
1531943818581980397,0.0953093245625,0.180026143789,2.37142576376
1531943818602926981,0.0953093245625,0.180026143789,2.37142576376
1531943818623175111,0.0953093245625,0.180026143789,2.37142576376
1531943818642733361,0.0953093245625,0.180026143789,2.37142576376
1531943818671745188,0.0953093245625,0.180026143789,2.37142576376
1531943818682114242,0.0953093245625,0.180026143789,2.37142576376
1531943818703068219,0.0953093245625,0.180026143789,2.37142576376
1531943818735207367,0.0953093245625,0.180026143789,2.37142576376
1531943818742076240,0.0953093245625,0.180026143789,2.37142576376
1531943818762332306,0.0953093245625,0.180026143789,2.37142576376
1531943818782621683,0.0953093245625,0.180026143789,2.37142576376
1531943818803021586,0.0953093245625,0.180026143789,2.37142576376
1531943818823862828,0.0953093245625,0.180026143789,2.37142576376
1531943818843772530,0.0953093245625,0.180026143789,2.37142576376
1531943818861374997,0.0673631876707,0.207273691893,2.32102646033
1531943818883260482,0.0673631876707,0.207273691893,2.32102646033
1531943818903274438,0.0673631876707,0.207273691893,2.32102646033
1531943818923773189,0.0673631876707,0.207273691893,2.32102646033
1531943818948928872,0.0673631876707,0.207273691893,2.32102646033
1531943818966189583,0.0673631876707,0.207273691893,2.32102646033
1531943818981742668,0.0673631876707,0.207273691893,2.32102646033
1531943819001054905,0.0673631876707,0.207273691893,2.32102646033
1531943819022297231,0.0673631876707,0.207273691893,2.32102646033
1531943819042651823,0.0673631876707,0.207273691893,2.32102646033
1531943819062506678,0.0673631876707,0.207273691893,2.32102646033
1531943819082641850,0.0673631876707,0.207273691893,2.32102646033
1531943819103434357,0.0673631876707,0.207273691893,2.32102646033
1531943819123618360,0.0673631876707,0.207273691893,2.32102646033
1531943819142259406,0.0673631876707,0.207273691893,2.32102646033
1531943819162480592,0.0673631876707,0.207273691893,2.32102646033
1531943819181768510,0.0673631876707,0.207273691893,2.32102646033
1531943819202102303,0.0673631876707,0.207273691893,2.32102646033
1531943819223297334,0.0673631876707,0.207273691893,2.32102646033
1531943819242438725,0.0673631876707,0.207273691893,2.32102646033
1531943819261666452,0.0673631876707,0.207273691893,2.32102646033
1531943819282316017,0.0673631876707,0.207273691893,2.32102646033
1531943819302160056,0.0673631876707,0.207273691893,2.32102646033
1531943819322119038,0.0673631876707,0.207273691893,2.32102646033
1531943819342659676,0.0673631876707,0.207273691893,2.32102646033
1531943819363314105,0.0673631876707,0.207273691893,2.32102646033
1531943819382655207,0.0673631876707,0.207273691893,2.32102646033
1531943819401924597,0.0673631876707,0.207273691893,2.32102646033
1531943819421952826,0.0673631876707,0.207273691893,2.32102646033
1531943819443158704,0.0673631876707,0.207273691893,2.32102646033
1531943819462175361,0.0673631876707,0.207273691893,2.32102646033
1531943819481112436,0.0351274162531,0.203044638038,2.33376969496
1531943819502077933,0.0351274162531,0.203044638038,2.33376969496
1531943819522255312,0.0351274162531,0.203044638038,2.33376969496
1531943819542359987,0.0351274162531,0.203044638038,2.33376969496
1531943819562650293,0.0351274162531,0.203044638038,2.33376969496
1531943819581801157,0.0351274162531,0.203044638038,2.33376969496
1531943819602249412,0.0351274162531,0.203044638038,2.33376969496
1531943819623227933,0.0351274162531,0.203044638038,2.33376969496
1531943819643641405,0.0351274162531,0.203044638038,2.33376969496
1531943819662916555,0.0351274162531,0.203044638038,2.33376969496
1531943819682700659,0.0351274162531,0.203044638038,2.33376969496
1531943819702441532,0.0351274162531,0.203044638038,2.33376969496
1531943819723935918,0.0351274162531,0.203044638038,2.33376969496
1531943819747657604,0.0351274162531,0.203044638038,2.33376969496
1531943819761382744,0.021520473063,0.176869392395,2.32520170609
1531943819782966857,0.021520473063,0.176869392395,2.32520170609
1531943819801848573,0.021520473063,0.176869392395,2.32520170609
1531943819821878337,0.021520473063,0.176869392395,2.32520170609
1531943819844807522,0.021520473063,0.176869392395,2.32520170609
1531943819862713985,0.021520473063,0.176869392395,2.32520170609
