%time,field.header.seq,field.header.stamp,field.header.frame_id,field.commanded,field.measured
1531943812839774697,2130,1531943812839407566,NED,-44.6199989319,-44.0311164856
1531943812893824537,2131,1531943812892811782,NED,-44.6100006104,-44.0311164856
1531943812939993389,2132,1531943812939051737,NED,-44.5999984741,-44.0311164856
1531943812996861497,2133,1531943812996235745,NED,-44.5799980164,-44.0311164856
1531943813060030934,2134,1531943813059228416,NED,-44.5699996948,-44.0311164856
1531943813098801962,2135,1531943813098199601,NED,-44.5599975586,-44.0311164856
1531943813140641430,2136,1531943813140348250,NED,-44.5599975586,-44.0311164856
1531943813208439769,2137,1531943813205939385,NED,-44.5299987793,-44.0311164856
1531943813313685504,2138,1531943813312532079,NED,-44.4799995422,-44.0311164856
1531943813375190067,2139,1531943813374709945,NED,-44.4500007629,-50.8460617065
1531943813415629297,2140,1531943813412756693,NED,-44.4199981689,-50.8460617065
1531943813445864913,2141,1531943813441528616,NED,-44.3999977112,-50.8460617065
1531943813511656013,2142,1531943813511119572,NED,-44.3199996948,-50.8460617065
1531943813547594180,2143,1531943813547045323,NED,-44.2999992371,-50.8460617065
1531943813593935480,2144,1531943813592552681,NED,-44.2399978638,-50.8460617065
1531943813667770670,2145,1531943813666740667,NED,-44.2099990845,-50.8460617065
1531943813698370921,2146,1531943813697838128,NED,-44.2099990845,-52.2434539795
1531943813818169783,2147,1531943813813490867,NED,-44.2099990845,-52.2434539795
1531943813868410361,2148,1531943813867949535,NED,-44.2099990845,-52.2434539795
1531943813939068471,2149,1531943813937019633,NED,-44.219997406,-52.2434539795
1531943813953180388,2150,1531943813952391758,NED,-44.219997406,-52.2434539795
1531943813999508376,2151,1531943813998319399,NED,-44.2299995422,-52.2434539795
1531943814037566517,2152,1531943814037087099,NED,-44.2299995422,-54.1701164246
1531943814113421363,2153,1531943814112760412,NED,-44.219997406,-54.1701164246
1531943814144471338,2154,1531943814143714355,NED,-44.2000007629,-54.1701164246
1531943814215818273,2155,1531943814214586001,NED,-44.1699981689,-54.1701164246
1531943814239378231,2156,1531943814238769182,NED,-44.1499977112,-54.1701164246
1531943814294055233,2157,1531943814293250828,NED,-44.1100006104,-54.1701164246
1531943814344338308,2158,1531943814343381840,NED,-44.0900001526,-54.9443626404
1531943814393457045,2159,1531943814392728831,NED,-44.0799980164,-54.9443626404
1531943814463853209,2160,1531943814462571657,NED,-44.0799980164,-54.9443626404
1531943814493848285,2161,1531943814493296740,NED,-44.0699996948,-54.9443626404
1531943814557129850,2162,1531943814556595297,NED,-44.0499992371,-54.9443626404
1531943814595466164,2163,1531943814594970395,NED,-44.0400009155,-54.9443626404
1531943814638673329,2164,1531943814638072952,NED,-44.0299987793,-54.9443626404
1531943814716117147,2165,1531943814715236710,NED,-43.0799980164,-54.9443626404
1531943814758753566,2166,1531943814758360163,NED,-43.0900001526,-55.0516891479
1531943814815034837,2167,1531943814814185760,NED,-39.7799987793,-55.0516891479
1531943814850087256,2168,1531943814847500089,NED,-39.7799987793,-55.0516891479
1531943814894582660,2169,1531943814894216841,NED,-36.1199989319,-55.0516891479
1531943814957550150,2170,1531943814956889711,NED,-36.1100006104,-55.0516891479
1531943814990825344,2171,1531943814990417669,NED,-31.8799991608,-55.0516891479
1531943815044959891,2172,1531943815044658103,NED,-31.8499984741,-55.0516891479
1531943815099135430,2173,1531943815097410652,NED,-27.0499992371,-52.1723060608
1531943815145078241,2174,1531943815141244849,NED,-27.0299987793,-52.1723060608
1531943815192473929,2175,1531943815191932176,NED,-21.25,-52.1723060608
1531943815257033912,2176,1531943815256541822,NED,-21.1999988556,-52.1723060608
1531943815311030637,2177,1531943815310727793,NED,-14.7599992752,-52.1723060608
1531943815362060007,2178,1531943815361492623,NED,-14.7399997711,-52.1723060608
1531943815391192087,2179,1531943815390651326,NED,-8.26000022888,-52.1723060608
1531943815440526279,2180,1531943815440031149,NED,-8.25,-52.1723060608
1531943815490160307,2181,1531943815489080576,NED,-2.11999988556,-52.1723060608
1531943815543326418,2182,1531943815540574581,NED,-2.11999988556,-43.1513748169
1531943815626967696,2183,1531943815625960413,NED,3.0,-43.1513748169
1531943815650279433,2184,1531943815649450996,NED,3.0,-43.1513748169
1531943815696157381,2185,1531943815694334492,NED,7.14999961853,-43.1513748169
1531943815751691334,2186,1531943815751214444,NED,7.14999961853,-43.1513748169
1531943815838791032,2187,1531943815837998626,NED,10.8000001907,-43.1513748169
1531943815891929432,2188,1531943815890810214,NED,13.4399995804,-43.1513748169
1531943815969125319,2189,1531943815968724076,NED,13.4200000763,-25.2130870819
1531943815997266371,2190,1531943815996636779,NED,15.0899991989,-25.2130870819
1531943816044193587,2191,1531943816037045389,NED,15.0699996948,-25.2130870819
1531943816097611537,2192,1531943816097296821,NED,16.1999988556,-25.2130870819
1531943816149180518,2193,1531943816148768267,NED,16.1999988556,-25.2130870819
1531943816200528254,2194,1531943816199668265,NED,16.8699989319,-10.7528896332
1531943816242077393,2195,1531943816241286523,NED,16.8799991608,-10.7528896332
1531943816342699547,2196,1531943816341652745,NED,17.1000003815,-10.7528896332
1531943816412525962,2197,1531943816411317593,NED,16.9400005341,-10.7528896332
1531943816436938230,2198,1531943816435816740,NED,16.9599990845,-10.7528896332
1531943816495662673,2199,1531943816495080312,NED,16.5499992371,-10.7528896332
1531943816548355608,2200,1531943816547865182,NED,16.5900001526,-10.7528896332
1531943816598218754,2201,1531943816597720265,NED,16.1499996185,4.26345920563
1531943816642145048,2202,1531943816637694000,NED,16.1900005341,4.26345920563
1531943816692362558,2203,1531943816691503241,NED,15.6300001144,4.26345920563
1531943816750393922,2204,1531943816749497197,NED,15.6599998474,4.26345920563
1531943816773262753,2205,1531943816772912549,NED,15.0399999619,4.26345920563
1531943816812044344,2206,1531943816811412288,NED,15.0599994659,4.26345920563
1531943816857234333,2207,1531943816856587045,NED,15.0799999237,4.26345920563
1531943816896321968,2208,1531943816895673304,NED,14.3199996948,4.26345920563
1531943816984101212,2209,1531943816982880075,NED,13.3400001526,13.0547399521
1531943817012851185,2210,1531943817012117787,NED,13.3599996567,13.0547399521
1531943817047981751,2211,1531943817047493341,NED,13.3699998856,13.0547399521
1531943817089806536,2212,1531943817089376717,NED,12.2100000381,13.0547399521
1531943817147513521,2213,1531943817147042007,NED,12.2299995422,13.0547399521
1531943817211708169,2214,1531943817211118480,NED,10.9699993134,13.0547399521
1531943817250571903,2215,1531943817249858792,NED,10.9699993134,13.0547399521
1531943817319958549,2216,1531943817317311319,NED,9.77999973297,13.0547399521
1531943817369728674,2217,1531943817367706748,NED,9.78999996185,13.0547399521
1531943817393497399,2218,1531943817393092220,NED,8.71000003815,13.0547399521
1531943817444552308,2219,1531943817441901813,NED,8.72000026703,13.0547399521
1531943817492552087,2220,1531943817489529597,NED,7.76999998093,15.949555397
1531943817551904364,2221,1531943817551018231,NED,7.76999998093,15.949555397
1531943817626796092,2222,1531943817624541465,NED,6.90999984741,15.949555397
1531943817639387102,2223,1531943817638924644,NED,6.90999984741,15.949555397
1531943817674424837,2224,1531943817674049641,NED,6.15000009537,15.949555397
1531943817718917556,2225,1531943817718298748,NED,6.15000009537,15.949555397
1531943817816231690,2226,1531943817815553299,NED,5.48000001907,15.949555397
1531943817893888248,2227,1531943817893274880,NED,4.83999967575,13.3839712143
1531943817933449926,2228,1531943817932882061,NED,4.82999992371,13.3839712143
1531943817976791556,2229,1531943817976175468,NED,4.34999990463,13.3839712143
1531943818013533718,2230,1531943818012964733,NED,4.33999967575,13.3839712143
1531943818068546626,2231,1531943818068041097,NED,4.33999967575,13.3839712143
1531943818130560375,2232,1531943818119862397,NED,3.90999984741,13.3839712143
1531943818147945116,2233,1531943818147208517,NED,3.90999984741,13.3839712143
1531943818195818466,2234,1531943818191600823,NED,3.50999999046,13.3839712143
1531943818234231776,2235,1531943818232911856,NED,3.50999999046,13.3839712143
1531943818354936562,2236,1531943818353220520,NED,3.1099998951,13.3839712143
1531943818392553978,2237,1531943818392300861,NED,2.83999991417,5.46082210541
1531943818451423766,2238,1531943818450473730,NED,2.83999991417,5.46082210541
1531943818511625473,2239,1531943818510502319,NED,2.44000005722,5.46082210541
1531943818563856528,2240,1531943818563403062,NED,2.44000005722,5.46082210541
1531943818588966261,2241,1531943818588519514,NED,1.99000000954,5.46082210541
1531943818662424410,2242,1531943818661589188,NED,1.99000000954,5.46082210541
1531943818705537468,2243,1531943818704893796,NED,1.81999993324,5.46082210541
1531943818751177918,2244,1531943818750535014,NED,1.81999993324,3.85962629318
1531943818864200721,2245,1531943818861588914,NED,1.33999991417,3.85962629318
1531943818915113137,2246,1531943818914114238,NED,1.03999996185,3.85962629318
1531943818955132762,2247,1531943818954539746,NED,1.03999996185,3.85962629318
1531943818978315063,2248,1531943818977777182,NED,1.24000000954,3.85962629318
1531943819038860031,2249,1531943819035101966,NED,1.24000000954,3.85962629318
1531943819098621201,2250,1531943819095994994,NED,1.03999996185,3.85962629318
1531943819138284576,2251,1531943819137691239,NED,1.03999996185,3.85962629318
1531943819171742140,2252,1531943819171141828,NED,0.769999980927,3.85962629318
1531943819222379585,2253,1531943819221627594,NED,0.769999980927,3.85962629318
1531943819269240661,2254,1531943819268746715,NED,0.769999980927,3.85962629318
1531943819288720673,2255,1531943819288379333,NED,0.719999969006,2.01265263557
1531943819359286796,2256,1531943819358495158,NED,0.719999969006,2.01265263557
1531943819407844395,2257,1531943819407316017,NED,2.62999987602,2.01265263557
1531943819448767337,2258,1531943819448076306,NED,2.62999987602,2.01265263557
1531943819476502766,2259,1531943819475038752,NED,2.69000005722,2.01265263557
1531943819513508605,2260,1531943819513087779,NED,2.70000004768,2.01265263557
1531943819571721219,2261,1531943819571026220,NED,3.69999980927,2.01265263557
1531943819670885383,2262,1531943819669546424,NED,3.69999980927,2.01265263557
1531943819707855864,2263,1531943819707119649,NED,3.81999993324,1.23303222656
1531943819784675636,2264,1531943819783904126,NED,3.80999994278,1.23303222656
1531943819810642702,2265,1531943819810269651,NED,3.80999994278,1.23303222656
1531943819882226188,2266,1531943819880975420,NED,5.13999986649,1.23303222656
1531943819939294369,2267,1531943819938841126,NED,5.15000009537,1.23303222656
1531943819982759839,2268,1531943819981885162,NED,5.27999973297,1.23303222656
1531943820053774662,2269,1531943820053323916,NED,5.27999973297,1.23303222656
1531943820076832646,2270,1531943820076253997,NED,5.27999973297,1.23303222656
1531943820117959267,2271,1531943820117531240,NED,6.71999979019,0.721256911755
1531943820142033974,2272,1531943820141459709,NED,6.73000001907,0.721256911755
1531943820215986328,2273,1531943820215056484,NED,6.6299996376,0.721256911755
1531943820241962227,2274,1531943820240402919,NED,6.6299996376,0.721256911755
1531943820300961169,2275,1531943820300211355,NED,12.2599992752,0.721256911755
1531943820341571893,2276,1531943820339677229,NED,12.2699995041,0.721256911755
1531943820396085643,2277,1531943820395781135,NED,12.0,0.721256911755
1531943820451514165,2278,1531943820441574098,NED,12.0099992752,0.721256911755
1531943820488072844,2279,1531943820487606002,NED,11.7599992752,4.930352211
1531943820536528621,2280,1531943820535919797,NED,11.7599992752,4.930352211
1531943820590472714,2281,1531943820590133135,NED,13.7299995422,4.930352211
1531943820628328497,2282,1531943820627776152,NED,13.7299995422,4.930352211
1531943820762596353,2283,1531943820760876214,NED,13.2899999619,4.930352211
1531943820807126675,2284,1531943820806397756,NED,12.9399995804,7.2085943222
1531943820876234739,2285,1531943820875521403,NED,14.7699995041,7.2085943222
1531943820967499228,2286,1531943820966586536,NED,14.7699995041,7.2085943222
1531943821005123526,2287,1531943821004429966,NED,14.1899995804,7.2085943222
1531943821053758022,2288,1531943821053295052,NED,14.1899995804,7.2085943222
1531943821090055649,2289,1531943821089589095,NED,13.5199995041,7.2085943222
1531943821135563049,2290,1531943821135061199,NED,13.5199995041,7.2085943222
1531943821221718229,2291,1531943821220983614,NED,20.109998703,7.2085943222
1531943821249477978,2292,1531943821246834843,NED,20.109998703,11.4126625061
1531943821315298596,2293,1531943821313662329,NED,21.5399990082,11.4126625061
1531943821356564353,2294,1531943821356048680,NED,21.5399990082,11.4126625061
1531943821408311003,2295,1531943821407699299,NED,20.5,11.4126625061
1531943821456765982,2296,1531943821456223749,NED,20.5,11.4126625061
1531943821515736222,2297,1531943821515182884,NED,19.2600002289,11.4126625061
1531943821553090859,2298,1531943821551840603,NED,19.2600002289,11.4126625061
1531943821592843483,2299,1531943821592337313,NED,24.7600002289,11.4126625061
1531943821647904619,2300,1531943821646491869,NED,24.7600002289,11.4126625061
1531943821694728258,2301,1531943821694184169,NED,23.6599998474,17.1157150269
1531943821710433694,2302,1531943821710089123,NED,23.6599998474,17.1157150269
1531943821803546580,2303,1531943821802036102,NED,26.7399997711,17.1157150269
1531943821816831662,2304,1531943821816363860,NED,26.7399997711,17.1157150269
1531943821947420751,2305,1531943821946737719,NED,25.6999988556,17.1157150269
1531943821986519783,2306,1531943821986098060,NED,24.7799987793,17.1157150269
1531943822042725770,2307,1531943822042103890,NED,24.7799987793,17.1157150269
1531943822071269958,2308,1531943822070902603,NED,24.7799987793,20.0679035187
1531943822128957783,2309,1531943822128490493,NED,44.8799972534,20.0679035187
1531943822180445526,2310,1531943822179962556,NED,44.8699989319,20.0679035187
1531943822219699277,2311,1531943822219277362,NED,44.8699989319,20.0679035187
1531943822270502260,2312,1531943822269995290,NED,44.8600006104,20.0679035187
1531943822314687309,2313,1531943822314210835,NED,44.8499984741,20.0679035187
1531943822340284302,2314,1531943822339981554,NED,44.8499984741,20.0679035187
1531943822438000524,2315,1531943822437462163,NED,44.8400001526,28.2128791809
1531943822525285165,2316,1531943822524511926,NED,44.8400001526,28.2128791809
1531943822541967453,2317,1531943822541507298,NED,44.8400001526,28.2128791809
1531943822604364115,2318,1531943822602326349,NED,44.8400001526,28.2128791809
1531943822644269474,2319,1531943822643840551,NED,44.8400001526,28.2128791809
1531943822691037115,2320,1531943822690468034,NED,44.8499984741,28.2128791809
1531943822745644787,2321,1531943822744913628,NED,44.8499984741,28.2128791809
1531943822788762393,2322,1531943822788355006,NED,44.8600006104,38.5554122925
1531943822853376788,2323,1531943822852617438,NED,44.8600006104,38.5554122925
1531943822900620935,2324,1531943822898903133,NED,44.8600006104,38.5554122925
1531943822932291165,2325,1531943822931967009,NED,44.8699989319,38.5554122925
1531943823011938781,2326,1531943823011655200,NED,44.8600006104,38.5554122925
1531943823027063936,2327,1531943823025590003,NED,44.8600006104,38.5554122925
1531943823161560312,2328,1531943823160989119,NED,44.8299980164,38.5554122925
1531943823216593580,2329,1531943823216075506,NED,44.8199996948,40.705657959
1531943823254906351,2330,1531943823254124697,NED,44.7899971008,40.705657959
1531943823300762261,2331,1531943823300485464,NED,44.7700004578,40.705657959
1531943823356692317,2332,1531943823356154116,NED,44.7399978638,40.705657959
1531943823414712172,2333,1531943823414244914,NED,44.719997406,40.705657959
1531943823483533876,2334,1531943823482221668,NED,44.7099990845,40.705657959
1531943823530686442,2335,1531943823530375950,NED,44.7099990845,40.705657959
1531943823541406981,2336,1531943823541103784,NED,44.7099990845,40.705657959
1531943823596916498,2337,1531943823596233979,NED,44.7000007629,41.4833984375
1531943823631008906,2338,1531943823627207674,NED,44.7000007629,41.4833984375
1531943823722832980,2339,1531943823718272877,NED,44.719997406,41.4833984375
1531943823744372297,2340,1531943823743938894,NED,44.719997406,41.4833984375
1531943823813580876,2341,1531943823813225392,NED,44.75,41.4833984375
1531943823836979497,2342,1531943823836213139,NED,44.7599983215,41.4833984375
1531943823897765717,2343,1531943823896990175,NED,44.7799987793,41.4833984375
1531943824003261333,2344,1531943824002367136,NED,44.8299980164,41.4833984375
1531943824059145632,2345,1531943824058560935,NED,44.8499984741,44.6786346436
1531943824095980022,2346,1531943824095428285,NED,44.8600006104,44.6786346436
1531943824137232822,2347,1531943824136819387,NED,44.8600006104,44.6786346436
1531943824207588269,2348,1531943824206421723,NED,44.8799972534,44.6786346436
1531943824248235828,2349,1531943824245606773,NED,44.8799972534,44.6786346436
1531943824288987419,2350,1531943824286808406,NED,44.8799972534,44.6786346436
1531943824369824239,2351,1531943824368747421,NED,44.8799972534,44.6786346436
1531943824411236621,2352,1531943824410413111,NED,44.6100006104,44.6786346436
1531943824481591364,2353,1531943824480921708,NED,43.8099975586,44.6786346436
1531943824511286771,2354,1531943824510823545,NED,43.8099975586,45.8786659241
1531943824539531701,2355,1531943824539098042,NED,43.8099975586,45.8786659241
1531943824603835862,2356,1531943824603176607,NED,42.8299980164,45.8786659241
1531943824637703922,2357,1531943824636958811,NED,42.8299980164,45.8786659241
1531943824700128491,2358,1531943824693909720,NED,41.5499992371,45.8786659241
1531943824740396983,2359,1531943824739955965,NED,41.5499992371,45.8786659241
1531943824805144244,2360,1531943824804542843,NED,40.0999984741,45.8786659241
1531943824872044117,2361,1531943824866740759,NED,40.0999984741,45.8786659241
1531943824903553870,2362,1531943824903195763,NED,38.3099975586,45.8786659241
1531943824935701343,2363,1531943824934943720,NED,38.2999992371,47.9599952698
1531943825042454579,2364,1531943825041822747,NED,36.2599983215,47.9599952698
1531943825073633873,2365,1531943825073312245,NED,33.8800010681,47.9599952698
1531943825143035797,2366,1531943825140446133,NED,33.8699989319,47.9599952698
1531943825215933326,2367,1531943825213784841,NED,31.3499984741,47.9599952698
1531943825242087626,2368,1531943825238846578,NED,31.3499984741,47.9599952698
1531943825296925059,2369,1531943825296208492,NED,28.7099990845,47.9599952698
1531943825327833188,2370,1531943825327234380,NED,28.7099990845,47.9599952698
1531943825404122131,2371,1531943825403318621,NED,25.4799995422,44.3592987061
1531943825416986740,2372,1531943825416443962,NED,25.4799995422,44.3592987061
1531943825527995381,2373,1531943825527051360,NED,21.8699989319,44.3592987061
1531943825587833872,2374,1531943825587051609,NED,17.9899997711,44.3592987061
1531943825615699350,2375,1531943825615280956,NED,17.9899997711,44.3592987061
1531943825695486746,2376,1531943825694450663,NED,13.8800001144,44.3592987061
1531943825730975906,2377,1531943825729828209,NED,13.8699998856,37.9775238037
1531943825787625285,2378,1531943825782473701,NED,10.0100002289,37.9775238037
1531943825844864480,2379,1531943825844086569,NED,9.98999977112,37.9775238037
1531943825871567669,2380,1531943825869172147,NED,9.98999977112,37.9775238037
1531943825919008841,2381,1531943825918528815,NED,6.10999965668,37.9775238037
1531943825935024675,2382,1531943825934543625,NED,6.10999965668,37.9775238037
1531943826048468647,2383,1531943826047931886,NED,2.37999987602,32.1356658936
1531943826113462500,2384,1531943826111991446,NED,-0.810000002384,32.1356658936
1531943826142253152,2385,1531943826141633863,NED,-0.810000002384,32.1356658936
1531943826207568024,2386,1531943826206964096,NED,-3.6099998951,32.1356658936
1531943826275142517,2387,1531943826274451550,NED,-5.90000009537,32.1356658936
1531943826319977003,2388,1531943826316388023,NED,-5.90000009537,32.1356658936
1531943826388573371,2389,1531943826388018498,NED,-7.69999980927,32.1356658936
1531943826413313993,2390,1531943826412795888,NED,-7.69999980927,32.1356658936
1531943826437463999,2391,1531943826437090499,NED,-7.69999980927,17.5694408417
1531943826490432368,2392,1531943826489926806,NED,-9.22000026703,17.5694408417
1531943826543730365,2393,1531943826543036294,NED,-9.22000026703,17.5694408417
1531943826596226836,2394,1531943826595622972,NED,-10.2699995041,17.5694408417
1531943826674347855,2395,1531943826673788022,NED,-11.1799993515,17.5694408417
1531943826767231507,2396,1531943826766722777,NED,-11.1799993515,17.5694408417
1531943826798829708,2397,1531943826798277523,NED,-11.9099998474,17.5694408417
1531943826880402780,2398,1531943826879527111,NED,-12.3699998856,4.73923540115
1531943826982615180,2399,1531943826976947410,NED,-12.3800001144,4.73923540115
1531943826996913404,2400,1531943826996483265,NED,-12.5099992752,4.73923540115
1531943827034654026,2401,1531943827031585040,NED,-12.5099992752,4.73923540115
1531943827088654032,2402,1531943827087827866,NED,-12.4200000763,4.73923540115
1531943827183648764,2403,1531943827181350456,NED,-12.1599998474,4.73923540115
1531943827211656259,2404,1531943827207501654,NED,-12.1599998474,4.73923540115
1531943827239005969,2405,1531943827238620278,NED,-12.1599998474,-2.95120763779
1531943827290688948,2406,1531943827288292785,NED,-11.8899993896,-2.95120763779
1531943827346118312,2407,1531943827344010242,NED,-11.8899993896,-2.95120763779
1531943827426800805,2408,1531943827426231532,NED,-11.5599994659,-2.95120763779
1531943827449493069,2409,1531943827449163281,NED,-11.5599994659,-2.95120763779
1531943827475225776,2410,1531943827474660887,NED,-11.1199998856,-2.95120763779
1531943827566388939,2411,1531943827565615669,NED,-11.1300001144,-2.95120763779
1531943827596965554,2412,1531943827596312794,NED,-10.5799999237,-2.95120763779
1531943827614799574,2413,1531943827611155011,NED,-10.5799999237,-2.95120763779
1531943827690765581,2414,1531943827690175284,NED,-10.0199995041,-2.95120763779
1531943827747949452,2415,1531943827747602608,NED,-10.029999733,-7.93777179718
1531943827798826840,2416,1531943827798232255,NED,-9.26000022888,-7.93777179718
1531943827823018094,2417,1531943827822696114,NED,-9.26000022888,-7.93777179718
1531943827854992227,2418,1531943827854575944,NED,-9.26000022888,-7.93777179718
1531943827888608933,2419,1531943827887986668,NED,-8.55000019073,-7.93777179718
1531943827963187789,2420,1531943827962248728,NED,-8.55000019073,-7.93777179718
1531943827992922974,2421,1531943827991789868,NED,-7.71000003815,-7.93777179718
1531943828031434084,2422,1531943828030620526,NED,-7.71000003815,-7.93777179718
1531943828090662122,2423,1531943828090316015,NED,-6.92000007629,-7.93777179718
1531943828176135118,2424,1531943828175501462,NED,-5.8799996376,-10.0337409973
1531943828238220722,2425,1531943828237578746,NED,-5.8799996376,-10.0337409973
1531943828319254156,2426,1531943828318744978,NED,-4.80999994278,-10.0337409973
1531943828361287782,2427,1531943828360446193,NED,-4.80999994278,-10.0337409973
1531943828401386713,2428,1531943828400336006,NED,-3.4399998188,-10.0337409973
1531943828459008883,2429,1531943828458451642,NED,-3.4399998188,-10.0337409973
1531943828490039957,2430,1531943828489419165,NED,-1.87000000477,-10.0337409973
1531943828547455250,2431,1531943828546606781,NED,-1.87000000477,-10.0337409973
1531943828610743463,2432,1531943828610238701,NED,-0.550000011921,-12.9100570679
1531943828688237773,2433,1531943828687824082,NED,0.539999961853,-12.9100570679
1531943828785123812,2434,1531943828783770101,NED,1.67999994755,-12.9100570679
1531943828831983971,2435,1531943828824582398,NED,1.67999994755,-12.9100570679
1531943828891796675,2436,1531943828891097515,NED,2.71000003815,-12.9100570679
1531943828912262695,2437,1531943828911540016,NED,2.71000003815,-7.43781328201
1531943828991459480,2438,1531943828990929598,NED,3.79999995232,-7.43781328201
1531943829014587995,2439,1531943829014093825,NED,3.79999995232,-7.43781328201
1531943829056794357,2440,1531943829056423897,NED,3.79999995232,-7.43781328201
1531943829093097431,2441,1531943829092541501,NED,4.77999973297,-7.43781328201
1531943829147679096,2442,1531943829139316351,NED,4.77999973297,-7.43781328201
1531943829197196088,2443,1531943829196515456,NED,5.67999982834,-7.43781328201
1531943829259119359,2444,1531943829258566534,NED,5.67999982834,-7.43781328201
1531943829289942436,2445,1531943829289223149,NED,6.33999967575,-7.43781328201
1531943829350867192,2446,1531943829350160288,NED,6.33999967575,0.115068547428
1531943829396191659,2447,1531943829395550163,NED,6.98000001907,0.115068547428
1531943829447546996,2448,1531943829445135601,NED,6.98000001907,0.115068547428
1531943829492883975,2449,1531943829492216111,NED,7.65999984741,0.115068547428
1531943829539054863,2450,1531943829538297049,NED,7.65999984741,0.115068547428
1531943829561355197,2451,1531943829560821732,NED,7.65999984741,0.115068547428
1531943829614111829,2452,1531943829613570652,NED,8.11999988556,0.115068547428
1531943829635588461,2453,1531943829634997109,NED,8.11999988556,0.115068547428
1531943829692794191,2454,1531943829692346196,NED,8.40999984741,0.115068547428
1531943829742343886,2455,1531943829741819380,NED,8.40999984741,0.115068547428
1531943829801802867,2456,1531943829801108764,NED,8.61999988556,4.96444368362
1531943829842622814,2457,1531943829840841908,NED,8.61999988556,4.96444368362
1531943829937686958,2458,1531943829936873144,NED,8.82999992371,4.96444368362
1531943829968475188,2459,1531943829964656258,NED,8.82999992371,4.96444368362
1531943829989889804,2460,1531943829989209621,NED,8.90999984741,4.96444368362
1531943830043475963,2461,1531943830043038305,NED,8.90999984741,4.96444368362
1531943830095694971,2462,1531943830095044067,NED,9.30999946594,4.96444368362
1531943830146902567,2463,1531943830146390029,NED,9.30999946594,4.96444368362
1531943830203511889,2464,1531943830202728283,NED,9.25,4.96444368362
1531943830225820960,2465,1531943830225499492,NED,9.25,8.18325710297
1531943830253303343,2466,1531943830253076145,NED,9.25,8.18325710297
1531943830295010927,2467,1531943830294615668,NED,8.98999977112,8.18325710297
1531943830340256773,2468,1531943830339970664,NED,8.98999977112,8.18325710297
1531943830410887107,2469,1531943830409958542,NED,8.69999980927,8.18325710297
1531943830477455091,2470,1531943830476576189,NED,8.26999950409,8.18325710297
1531943830515518336,2471,1531943830514605547,NED,8.26999950409,8.18325710297
1531943830552270973,2472,1531943830551476231,NED,8.26999950409,8.18325710297
