%time,field.header.seq,field.header.stamp,field.header.frame_id,field.commanded,field.measured
1531943815633646684,2144,1531943815629839276,NED,16.0,19.5042457581
1531943815654080281,2145,1531943815652954503,NED,16.0,19.5042457581
1531943815698555302,2146,1531943815696780541,NED,16.0,19.0291595459
1531943815755668084,2147,1531943815754711488,NED,16.0,19.0291595459
1531943815842708871,2148,1531943815842156334,NED,16.0,18.6213169098
1531943815895141359,2149,1531943815893440965,NED,16.0,18.2678985596
1531943815972427806,2150,1531943815971016527,NED,16.0,18.2678985596
1531943816000745207,2151,1531943815999989889,NED,16.0,17.9106330872
1531943816079865297,2152,1531943816079401591,NED,16.0,17.9106330872
1531943816101985465,2153,1531943816099149181,NED,16.0,17.6782665253
1531943816158383538,2154,1531943816157832921,NED,16.0,17.6782665253
1531943816202751938,2155,1531943816202185161,NED,16.0,17.6331615448
1531943816246758198,2156,1531943816245113579,NED,16.0,17.6331615448
1531943816351942183,2157,1531943816350097502,NED,16.0,17.4253425598
1531943816416505976,2158,1531943816415526628,NED,16.0,17.0589027405
1531943816455304270,2159,1531943816454062910,NED,16.0,17.0589027405
1531943816497927828,2160,1531943816496773763,NED,16.0,16.6981430054
1531943816553945105,2161,1531943816553126203,NED,16.0,16.6981430054
1531943816604778032,2162,1531943816601003839,NED,16.0,16.3766460419
1531943816642709169,2163,1531943816640171569,NED,16.0,16.3766460419
1531943816710517561,2164,1531943816710186525,NED,16.0,15.923283577
1531943816752234826,2165,1531943816751606642,NED,16.0,15.923283577
1531943816792546702,2166,1531943816792037044,NED,16.0,15.4441156387
1531943816828440041,2167,1531943816815829768,NED,16.0,15.4441156387
1531943816864967900,2168,1531943816863914537,NED,16.0,15.4441156387
1531943816909796934,2169,1531943816909136046,NED,16.0,14.9172477722
1531943816986663452,2170,1531943816985944005,NED,16.0,14.7753286362
1531943817019086435,2171,1531943817015114613,NED,16.0,14.7753286362
1531943817050827123,2172,1531943817049763104,NED,16.0,14.7753286362
1531943817095047014,2173,1531943817094195857,NED,16.0,14.6474161148
1531943817152846382,2174,1531943817152334100,NED,16.0,14.6474161148
1531943817218669457,2175,1531943817216806760,NED,16.0,14.5267677307
1531943817258549115,2176,1531943817252816835,NED,16.0,14.5267677307
1531943817327108923,2177,1531943817319628633,NED,16.0,14.3597536087
1531943817376394510,2178,1531943817371890439,NED,16.0,14.1585121155
1531943817428037924,2179,1531943817426209947,NED,16.0,14.1585121155
1531943817448435939,2180,1531943817446458812,NED,16.0,14.1585121155
1531943817511432362,2181,1531943817510695763,NED,16.0,13.8797807693
1531943817556056151,2182,1531943817555162403,NED,16.0,13.613237381
1531943817627026938,2183,1531943817625095506,NED,16.0,13.613237381
1531943817642857842,2184,1531943817641505443,NED,16.0,13.613237381
1531943817676338604,2185,1531943817675821907,NED,16.0,13.4800348282
1531943817736154619,2186,1531943817735589506,NED,16.0,13.4800348282
1531943817819144006,2187,1531943817818396751,NED,16.0,13.4877243042
1531943817897086192,2188,1531943817896375353,NED,16.0,13.6111011505
1531943817936524991,2189,1531943817934898612,NED,16.0,13.6111011505
1531943817979814590,2190,1531943817978412592,NED,16.0,13.718706131
1531943818015705946,2191,1531943818014987843,NED,16.0,13.718706131
1531943818073760449,2192,1531943818073396709,NED,16.0,13.718706131
1531943818130794164,2193,1531943818123215027,NED,16.0,13.8342590332
1531943818151769580,2194,1531943818150718265,NED,16.0,13.8342590332
1531943818196004704,2195,1531943818193328418,NED,16.0,13.9871110916
1531943818238656232,2196,1531943818235634158,NED,16.0,13.9871110916
1531943818358035243,2197,1531943818355876647,NED,16.0,14.0650701523
1531943818395421206,2198,1531943818394649183,NED,16.0,14.1447515488
1531943818454685421,2199,1531943818452864132,NED,16.0,14.1447515488
1531943818512550389,2200,1531943818511923773,NED,16.0,14.1906957626
1531943818575970904,2201,1531943818571826252,NED,16.0,14.3723144531
1531943818592918787,2202,1531943818592200204,NED,16.0,14.3723144531
1531943818666204682,2203,1531943818664074469,NED,16.0,14.3723144531
1531943818710036867,2204,1531943818708453527,NED,16.0,14.5553646088
1531943818755262283,2205,1531943818754871536,NED,16.0,14.5553646088
1531943818867331626,2206,1531943818862594662,NED,16.0,14.6952257156
1531943818921645567,2207,1531943818920166578,NED,16.0,14.8492717743
1531943818960756468,2208,1531943818960013629,NED,16.0,14.8492717743
1531943818981164339,2209,1531943818980353117,NED,16.0,15.0066423416
1531943819039092700,2210,1531943819037767341,NED,16.0,15.0066423416
1531943819103971886,2211,1531943819102172421,NED,16.0,15.2223815918
1531943819143307841,2212,1531943819141434104,NED,16.0,15.2223815918
1531943819176947867,2213,1531943819175266928,NED,16.0,15.4656658173
1531943819228926767,2214,1531943819227739326,NED,16.0,15.4656658173
1531943819274400533,2215,1531943819272736489,NED,16.0,15.4656658173
1531943819292260437,2216,1531943819291618045,NED,16.0,15.6490077972
1531943819365762107,2217,1531943819364880806,NED,16.0,15.6490077972
1531943819413548771,2218,1531943819413012810,NED,16.0,15.8639755249
1531943819451415400,2219,1531943819450269783,NED,16.0,15.8639755249
1531943819477061767,2220,1531943819476400975,NED,16.0,16.0896129608
1531943819517641833,2221,1531943819516979858,NED,16.0,16.0896129608
1531943819588441969,2222,1531943819587046147,NED,16.0,16.1821365356
1531943819675978887,2223,1531943819673059340,NED,16.0,16.3755493164
1531943819713340883,2224,1531943819712669851,NED,16.0,16.3755493164
1531943819788983742,2225,1531943819788577731,NED,16.0,16.4772033691
1531943819812687477,2226,1531943819812177595,NED,16.0,16.4772033691
1531943819884853995,2227,1531943819884557583,NED,16.0,16.4656867981
1531943819945205974,2228,1531943819943797256,NED,16.0,16.4656867981
1531943819987873887,2229,1531943819986559120,NED,16.0,16.5490570068
1531943820058544971,2230,1531943820057967570,NED,16.0,16.5490570068
1531943820078736302,2231,1531943820077737050,NED,16.0,16.5862045288
1531943820120677025,2232,1531943820120252326,NED,16.0,16.5862045288
1531943820147953228,2233,1531943820147472530,NED,16.0,16.5862045288
1531943820220591071,2234,1531943820217340936,NED,16.0,16.5934371948
1531943820246217054,2235,1531943820245527175,NED,16.0,16.5934371948
1531943820303773006,2236,1531943820302106595,NED,16.0,16.6546573639
1531943820372737647,2237,1531943820372262933,NED,16.0,16.6304855347
1531943820418876206,2238,1531943820415936690,NED,16.0,16.6304855347
1531943820455230183,2239,1531943820452403498,NED,16.0,16.6304855347
1531943820515535540,2240,1531943820514979835,NED,16.0,16.5097885132
1531943820540321630,2241,1531943820538860944,NED,16.0,16.5097885132
1531943820594144284,2242,1531943820593807521,NED,16.0,16.4892024994
1531943820651086900,2243,1531943820649234187,NED,16.0,16.4892024994
1531943820776528754,2244,1531943820775726108,NED,16.0,16.4041500092
1531943820833080271,2245,1531943820832501558,NED,16.0,16.4041500092
1531943820976777896,2246,1531943820975902963,NED,16.0,16.4254436493
1531943821046660287,2247,1531943821044316028,NED,16.0,16.3357601166
1531943821094657832,2248,1531943821094021520,NED,16.0,16.2830276489
1531943821155885387,2249,1531943821155168564,NED,16.0,16.2830276489
1531943821228502048,2250,1531943821227815561,NED,16.0,16.1580162048
1531943821250934472,2251,1531943821248684068,NED,16.0,16.1580162048
1531943821319069653,2252,1531943821318116577,NED,16.0,16.1115665436
1531943821362221563,2253,1531943821360876299,NED,16.0,16.1115665436
1531943821450118769,2254,1531943821445391340,NED,16.0,16.1042671204
1531943821520121191,2255,1531943821516985454,NED,16.0,16.0971736908
1531943821554587448,2256,1531943821553563813,NED,16.0,16.0971736908
1531943821620350819,2257,1531943821619448110,NED,15.9899997711,15.9544630051
1531943821651835386,2258,1531943821651307649,NED,15.9899997711,15.9544630051
1531943821696846824,2259,1531943821696208336,NED,15.9899997711,15.8257598877
1531943821712860096,2260,1531943821712354886,NED,15.9899997711,15.8257598877
1531943821808189338,2261,1531943821804482376,NED,16.0,15.7624177933
1531943821820119717,2262,1531943821819034258,NED,16.0,15.7624177933
1531943821950979907,2263,1531943821950066926,NED,16.0,15.6177501678
1531943821988171410,2264,1531943821987655769,NED,16.0,15.4204492569
1531943822053733249,2265,1531943822052965034,NED,16.0,15.4204492569
1531943822075668591,2266,1531943822072348121,NED,16.0,15.2584638596
1531943822131726837,2267,1531943822130406757,NED,16.0,15.2584638596
1531943822192805148,2268,1531943822192369249,NED,16.0,15.0995931625
1531943822221358104,2269,1531943822220993308,NED,16.0,15.0995931625
1531943822274891325,2270,1531943822273368848,NED,16.0,14.9953374863
1531943822316684884,2271,1531943822315997501,NED,16.0,14.9953374863
1531943822344270236,2272,1531943822343778242,NED,16.0,14.9953374863
1531943822444974517,2273,1531943822440508333,NED,16.0,14.8672437668
1531943822528982431,2274,1531943822527839853,NED,16.0,14.8731355667
1531943822555132217,2275,1531943822554683998,NED,16.0,14.8731355667
1531943822604978028,2276,1531943822602880166,NED,16.0,14.9455404282
1531943822646960288,2277,1531943822645610257,NED,16.0,14.9455404282
1531943822696265818,2278,1531943822695844447,NED,16.0,14.993185997
1531943822750156698,2279,1531943822749641985,NED,16.0,14.993185997
1531943822795789602,2280,1531943822795220393,NED,16.0,15.102063179
1531943822882978147,2281,1531943822882233741,NED,16.0,15.2121639252
1531943822902737421,2282,1531943822901062530,NED,16.0,15.2121639252
1531943822961398194,2283,1531943822960739674,NED,16.0,15.2121639252
1531943823015690094,2284,1531943823013864581,NED,16.0,15.4567070007
1531943823067061807,2285,1531943823066670996,NED,16.0,15.4567070007
1531943823166917141,2286,1531943823165646565,NED,16.0,15.6692247391
1531943823221433647,2287,1531943823220702329,NED,16.0,15.738067627
1531943823257355761,2288,1531943823256894454,NED,16.0,15.8435869217
1531943823307925436,2289,1531943823305620185,NED,16.0,15.8435869217
1531943823358717060,2290,1531943823357504723,NED,16.0,15.8435869217
1531943823417052239,2291,1531943823416581525,NED,16.0,15.9655914307
1531943823494284366,2292,1531943823492294279,NED,16.0,16.0565128326
1531943823536771038,2293,1531943823532278326,NED,16.0,16.0565128326
1531943823546318439,2294,1531943823544458815,NED,16.0,16.0565128326
1531943823600278568,2295,1531943823599659184,NED,16.0,16.1494255066
1531943823631619683,2296,1531943823629390910,NED,16.0,16.1494255066
1531943823723718089,2297,1531943823720300660,NED,16.0,16.284538269
1531943823746535054,2298,1531943823746049492,NED,16.0,16.284538269
1531943823817960214,2299,1531943823817493307,NED,16.0,16.3883247375
1531943823838211738,2300,1531943823837656673,NED,16.0,16.3883247375
1531943823909134952,2301,1531943823908514863,NED,16.0,16.5191001892
1531943824010328574,2302,1531943824008478485,NED,16.0,16.632478714
1531943824065949483,2303,1531943824062810514,NED,16.0,16.632478714
1531943824103760758,2304,1531943824101937900,NED,16.0,16.784942627
1531943824140037716,2305,1531943824139247389,NED,16.0,16.784942627
1531943824239783837,2306,1531943824239121126,NED,16.0,16.9404964447
1531943824313277229,2307,1531943824312690644,NED,16.0,17.0783748627
1531943824372375536,2308,1531943824371180190,NED,16.0,17.0783748627
1531943824414924127,2309,1531943824414482373,NED,16.0,17.2424488068
1531943824485748432,2310,1531943824484774844,NED,16.0,17.1913013458
1531943824515085444,2311,1531943824514645354,NED,16.0,17.1913013458
1531943824555038228,2312,1531943824554607834,NED,16.0,17.1913013458
1531943824607733574,2313,1531943824607136589,NED,16.0,17.259147644
1531943824640580398,2314,1531943824639726841,NED,16.0,17.259147644
1531943824700190346,2315,1531943824695379302,NED,16.0,17.3264961243
1531943824755931799,2316,1531943824755506492,NED,16.0,17.3264961243
1531943824814116804,2317,1531943824811025899,NED,16.0,17.3365440369
1531943824872583695,2318,1531943824871058177,NED,16.0,17.3365440369
1531943824907705403,2319,1531943824907393278,NED,16.0,17.534992218
1531943824939819820,2320,1531943824939528176,NED,16.0,17.534992218
1531943825044700759,2321,1531943825043478950,NED,16.0,17.5023498535
1531943825085088803,2322,1531943825084425803,NED,16.0,17.6834888458
1531943825144873566,2323,1531943825142179840,NED,16.0,17.6834888458
1531943825216031597,2324,1531943825215291190,NED,16.0,17.7083835602
1531943825243311611,2325,1531943825242431622,NED,16.0,17.7083835602
1531943825301787879,2326,1531943825300787443,NED,16.0,17.7003364563
1531943825329205075,2327,1531943825328360350,NED,16.0,17.7003364563
1531943825407779366,2328,1531943825406386167,NED,16.0,17.8655509949
1531943825420228972,2329,1531943825419869712,NED,16.0,17.8655509949
1531943825529888125,2330,1531943825529373444,NED,16.0,18.0289001465
1531943825601147499,2331,1531943825599853659,NED,16.0,18.1935100555
1531943825621996264,2332,1531943825619899586,NED,16.0,18.1935100555
1531943825700425309,2333,1531943825698678611,NED,16.0,18.2701721191
1531943825732115732,2334,1531943825731558491,NED,16.0,18.2701721191
1531943825788024896,2335,1531943825784029713,NED,16.0,18.3140926361
1531943825850097055,2336,1531943825847956441,NED,16.0,18.3140926361
1531943825871841010,2337,1531943825870936029,NED,16.0,18.3140926361
1531943825926257872,2338,1531943825923947980,NED,16.0,18.2416973114
1531943825937489508,2339,1531943825937217160,NED,16.0,18.2416973114
1531943826057190811,2340,1531943826052882864,NED,16.0,18.1172618866
1531943826118943232,2341,1531943826118066859,NED,16.0,17.8798351288
1531943826157203015,2342,1531943826155220639,NED,16.0,17.8798351288
1531943826232189640,2343,1531943826231734414,NED,16.0,17.6075305939
1531943826325549286,2344,1531943826324366101,NED,16.0,17.3353919983
1531943826394434099,2345,1531943826391261818,NED,16.0,16.9931774139
1531943826419848728,2346,1531943826414892342,NED,16.0,16.9931774139
1531943826441392910,2347,1531943826438505554,NED,16.0,16.9931774139
1531943826495637104,2348,1531943826494042147,NED,16.0,16.6831817627
1531943826555184112,2349,1531943826554759861,NED,16.0,16.6831817627
1531943826607692359,2350,1531943826606827761,NED,16.0,16.3843040466
1531943826679103092,2351,1531943826678439132,NED,16.0,16.2165203094
1531943826772856589,2352,1531943826770127503,NED,16.0,16.2165203094
1531943826802478815,2353,1531943826801920710,NED,16.0,16.1934051514
1531943826885622267,2354,1531943826885269408,NED,16.0,16.0414581299
1531943826985535912,2355,1531943826985095342,NED,16.0,15.685292244
1531943827000385425,2356,1531943826999606938,NED,16.0,15.685292244
1531943827037640485,2357,1531943827033525336,NED,16.0,15.685292244
1531943827095754328,2358,1531943827093437781,NED,16.0,15.3427419662
1531943827189936239,2359,1531943827189474068,NED,16.0,15.1386508942
1531943827211860192,2360,1531943827210173909,NED,16.0,15.1386508942
1531943827241911661,2361,1531943827240495583,NED,16.0,15.1386508942
1531943827321770100,2362,1531943827320594883,NED,16.0,14.8117265701
1531943827353765290,2363,1531943827353474477,NED,16.0,14.8117265701
1531943827430378457,2364,1531943827429772448,NED,16.0,14.6100759506
1531943827456318041,2365,1531943827454646797,NED,16.0,14.6100759506
1531943827487193084,2366,1531943827486664963,NED,16.0,14.5350694656
1531943827572239971,2367,1531943827569958527,NED,16.0,14.5350694656
1531943827599803695,2368,1531943827598653885,NED,16.0,14.3572340012
1531943827618477225,2369,1531943827614719031,NED,16.0,14.3572340012
1531943827693661641,2370,1531943827692826228,NED,16.0,14.187212944
1531943827752368437,2371,1531943827750660746,NED,16.0,14.187212944
1531943827805985088,2372,1531943827803921881,NED,16.0,14.0525560379
1531943827825111188,2373,1531943827824557499,NED,16.0,14.0525560379
1531943827857892864,2374,1531943827856571184,NED,16.0,13.8873090744
1531943827897350361,2375,1531943827893007566,NED,16.0,13.8873090744
1531943827970618641,2376,1531943827964007651,NED,16.0,13.8873090744
1531943827997137290,2377,1531943827994398700,NED,16.0,13.7400093079
1531943828034221185,2378,1531943828033010544,NED,16.0,13.7400093079
1531943828096774559,2379,1531943828095992073,NED,16.0,13.7011137009
1531943828180688054,2380,1531943828178946859,NED,16.0,13.7929143906
1531943828252606689,2381,1531943828251653644,NED,16.0,13.7929143906
1531943828328298365,2382,1531943828327761699,NED,16.0,13.8585329056
1531943828363045841,2383,1531943828362346777,NED,16.0,13.8585329056
1531943828406822838,2384,1531943828406086335,NED,16.0,13.7210102081
1531943828467187567,2385,1531943828462717638,NED,16.0,13.7210102081
1531943828492816307,2386,1531943828492304697,NED,16.0,13.7180557251
1531943828550395246,2387,1531943828548929440,NED,16.0,13.7180557251
1531943828615979911,2388,1531943828613519109,NED,16.0,13.6071805954
1531943828695917358,2389,1531943828693658666,NED,16.0,13.3861598969
1531943828789649196,2390,1531943828788551546,NED,16.0,13.3427858353
1531943828832182913,2391,1531943828826127307,NED,16.0,13.3427858353
1531943828896382858,2392,1531943828895582580,NED,16.0,13.3096504211
1531943828917356520,2393,1531943828916742736,NED,16.0,13.3096504211
1531943828993527582,2394,1531943828992948261,NED,16.0,13.3159065247
1531943829016598914,2395,1531943829016248871,NED,16.0,13.3159065247
1531943829062277841,2396,1531943829060469703,NED,16.0,13.3159065247
1531943829098821744,2397,1531943829097607199,NED,16.0,13.5524396896
1531943829149239749,2398,1531943829141980670,NED,16.0,13.5524396896
1531943829200527887,2399,1531943829198630502,NED,16.0,13.7159233093
1531943829276520681,2400,1531943829267215707,NED,16.0,13.7159233093
1531943829292180809,2401,1531943829290988855,NED,16.0,13.7563247681
1531943829352969150,2402,1531943829352092457,NED,16.0,13.7563247681
1531943829401572553,2403,1531943829397596857,NED,16.0,13.9546823502
1531943829451092968,2404,1531943829450568719,NED,16.0,13.9546823502
1531943829498842750,2405,1531943829498433411,NED,16.0,14.0855731964
1531943829542519013,2406,1531943829541711247,NED,16.0,14.0855731964
1531943829562889035,2407,1531943829562479216,NED,16.0,14.0855731964
1531943829619107896,2408,1531943829618167715,NED,16.0,14.265296936
1531943829637522134,2409,1531943829637031164,NED,16.0,14.265296936
1531943829694589145,2410,1531943829694162718,NED,16.0,14.316819191
1531943829757269110,2411,1531943829756669726,NED,16.0,14.316819191
1531943829809808465,2412,1531943829806071455,NED,16.0,14.4110174179
1531943829848021051,2413,1531943829844996993,NED,16.0,14.4110174179
1531943829942600625,2414,1531943829940455884,NED,16.0,14.7276563644
1531943829969071404,2415,1531943829967128068,NED,16.0,14.7276563644
1531943829994968750,2416,1531943829992320495,NED,16.0,15.1310548782
1531943830046811154,2417,1531943830045189478,NED,16.0,15.1310548782
1531943830114146329,2418,1531943830111803541,NED,16.0,15.1162242889
1531943830211917578,2419,1531943830211286034,NED,16.0,15.5313129425
1531943830238061418,2420,1531943830237254899,NED,16.0,15.5313129425
1531943830281614964,2421,1531943830280393923,NED,16.0,15.756606102
1531943830303521255,2422,1531943830299930035,NED,16.0,15.756606102
1531943830346132221,2423,1531943830345437925,NED,16.0,15.756606102
1531943830418227913,2424,1531943830416682908,NED,16.0,15.7146253586
1531943830485921195,2425,1531943830482412502,NED,16.0,15.5255212784
1531943830517444776,2426,1531943830516700689,NED,16.0,15.5255212784
1531943830578209535,2427,1531943830577507688,NED,16.0,15.4343910217
1531943830619554340,2428,1531943830618420690,NED,16.0,15.4343910217
1531943830641460760,2429,1531943830640190151,NED,16.0,15.4343910217
1531943830729682046,2430,1531943830728191792,NED,16.0,15.2416181564
1531943830761514232,2431,1531943830756888081,NED,16.0,15.0941009521
1531943830803882768,2432,1531943830802906460,NED,16.0,15.0941009521
1531943830853478224,2433,1531943830853048662,NED,16.0,15.0941009521
1531943830895529645,2434,1531943830894617752,NED,16.0,15.1240663528
1531943830945939235,2435,1531943830943012615,NED,16.0,15.1240663528
1531943831024605151,2436,1531943831023857800,NED,16.0,15.1203479767
1531943831057631627,2437,1531943831056404794,NED,16.0,15.1203479767
1531943831133928325,2438,1531943831133349996,NED,16.0,14.997710228
1531943831219837418,2439,1531943831219226257,NED,16.0,15.2174377441
1531943831298991713,2440,1531943831296939546,NED,16.0,15.2279701233
1531943831317542686,2441,1531943831316943077,NED,16.0,15.2279701233
1531943831377646302,2442,1531943831377242435,NED,16.0,15.2506942749
1531943831406087714,2443,1531943831405421387,NED,16.0,15.2506942749
1531943831456004032,2444,1531943831453939609,NED,16.0,15.2506942749
1531943831528756997,2445,1531943831527526004,NED,16.0,15.296037674
1531943831570696772,2446,1531943831570236522,NED,16.0,15.296037674
1531943831648405805,2447,1531943831647154204,NED,16.0,15.1909980774
1531943831697271223,2448,1531943831696925563,NED,16.0,15.4195632935
1531943831774829026,2449,1531943831771880198,NED,16.0,15.379858017
1531943831826328460,2450,1531943831823590829,NED,16.0,15.379858017
1531943831871930526,2451,1531943831871259750,NED,16.0,15.379858017
1531943831921380384,2452,1531943831918203751,NED,16.0,15.2737131119
1531943831952112168,2453,1531943831948903696,NED,16.0,15.2737131119
1531943832007003881,2454,1531943832004050925,NED,16.0,15.1895952225
1531943832046826018,2455,1531943832046227082,NED,16.0,15.1895952225
1531943832129172085,2456,1531943832128296096,NED,16.0,15.1553268433
1531943832168934351,2457,1531943832167724254,NED,16.0,15.1553268433
1531943832255832746,2458,1531943832255190674,NED,16.0,14.993639946
1531943832332334468,2459,1531943832331501710,NED,16.0,14.959651947
1531943832409588884,2460,1531943832409136858,NED,16.0,14.9470882416
1531943832431313003,2461,1531943832429684959,NED,16.0,14.9470882416
1531943832473700998,2462,1531943832472687506,NED,16.0,15.1093664169
1531943832524786678,2463,1531943832524306428,NED,16.0,15.1093664169
1531943832594391460,2464,1531943832593561102,NED,16.0,15.317700386
1531943832612890114,2465,1531943832612034796,NED,16.0,15.317700386
1531943832703264434,2466,1531943832698032306,NED,16.0,15.445567131
1531943832748029392,2467,1531943832747225593,NED,16.0,15.445567131
1531943832776750833,2468,1531943832775819516,NED,16.0,15.6821784973
1531943832815115260,2469,1531943832813635214,NED,16.0,15.6821784973
1531943832919844637,2470,1531943832918685484,NED,16.0,15.7864437103
1531943832967016477,2471,1531943832965626382,NED,16.0,15.7443466187
1531943833022990450,2472,1531943833022324602,NED,16.0,15.7443466187
1531943833054811374,2473,1531943833053462143,NED,16.0,15.7443466187
1531943833132844887,2474,1531943833130641362,NED,16.0,15.74031353
1531943833147196872,2475,1531943833146532656,NED,16.0,15.74031353
1531943833224115167,2476,1531943833220504427,NED,16.0,15.7001180649
1531943833255865660,2477,1531943833252445061,NED,16.0,15.7001180649
1531943833288270417,2478,1531943833287834966,NED,16.0,15.7948541641
