%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.charge,field.capacity,field.design_capacity,field.percentage,field.power_supply_status,field.power_supply_health,field.power_supply_technology,field.present,field.location,field.serial_number
1531943814106967845,4894,1531943814106453996,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814132004072,4895,1531943814127314659,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814188825560,4896,1531943814188537275,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814235404777,4897,1531943814232220561,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814277179319,4898,1531943814276839580,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814333459406,4899,1531943814333099475,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814365616374,4900,1531943814365439001,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814427329192,4901,1531943814426996428,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814480542309,4902,1531943814479720400,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814509669908,4903,1531943814509349592,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814565945963,4904,1531943814565659694,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814614876926,4905,1531943814613566575,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814687531365,4906,1531943814687060779,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814742757449,4907,1531943814742477933,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814789313147,4908,1531943814788843905,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814841695107,4909,1531943814841445990,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814883856204,4910,1531943814882511997,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814925246016,4911,1531943814923857105,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943814972018319,4912,1531943814971558261,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815007489037,4913,1531943815005100171,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815077996817,4914,1531943815077790196,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815135189502,4915,1531943815134723939,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815167047307,4916,1531943815166805230,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815226251006,4917,1531943815226021696,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815274877910,4918,1531943815272125849,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815330766643,4919,1531943815330441143,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815379531210,4920,1531943815379188271,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815435114443,4921,1531943815434813519,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815474665591,4922,1531943815474418426,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815528074227,4923,1531943815527433275,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815588470967,4924,1531943815586590543,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815641063774,4925,1531943815638707995,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815664759314,4926,1531943815664583988,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815712283097,4927,1531943815712018908,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815795221695,4928,1531943815794809957,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815848167202,4929,1531943815847599977,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815875220683,4930,1531943815874887344,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815930314770,4931,1531943815929353214,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943815980048765,4932,1531943815979696354,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816030663326,4933,1531943816030259203,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816084343320,4934,1531943816082912618,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816137772630,4935,1531943816137237309,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816195584092,4936,1531943816194310764,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816234865868,4937,1531943816234300243,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816295192051,4938,1531943816294496028,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816359331785,4939,1531943816359096268,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816393784439,4940,1531943816393501306,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816429862479,4941,1531943816429519988,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816485697071,4942,1531943816485512561,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816509723007,4943,1531943816505800849,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816577990818,4944,1531943816577792548,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816608025991,4945,1531943816607462350,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816677562713,4946,1531943816677358235,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816713479764,4947,1531943816713229431,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816770242151,4948,1531943816769704014,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816795668998,4949,1531943816795277995,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816839552220,4950,1531943816839248544,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816890337627,4951,1531943816890028703,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943816956895283,4952,1531943816956439577,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817003797731,4953,1531943817003313161,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817040884080,4954,1531943817040508597,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817072134407,4955,1531943817071510126,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817110321158,4956,1531943817110153224,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817185753520,4957,1531943817185456819,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817242769633,4958,1531943817242410694,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817289102106,4959,1531943817288075879,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817334305568,4960,1531943817333492779,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817388504406,4961,1531943817388039484,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817437565356,4962,1531943817436631352,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817485037654,4963,1531943817481868254,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817513620750,4964,1531943817513388561,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817596891733,4965,1531943817596649048,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817635398480,4966,1531943817634971893,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817650027768,4967,1531943817649569726,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817710484414,4968,1531943817710174466,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817767869228,4969,1531943817767579055,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817844332105,4970,1531943817843920782,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817873361691,4971,1531943817868989586,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817901636631,4972,1531943817899217333,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817962938995,4973,1531943817959264609,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943817986487370,4974,1531943817983928810,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818053904378,4975,1531943818053319170,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818088847011,4976,1531943818088634566,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818131479947,4977,1531943818128234644,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818165787708,4978,1531943818165534719,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818207922922,4979,1531943818207156244,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818289150701,4980,1531943818288848977,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818373001487,4981,1531943818372755986,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818378517098,4982,1531943818378259533,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818441262069,4983,1531943818440461663,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818497270357,4984,1531943818496642749,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818539269094,4985,1531943818538987433,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818576132182,4986,1531943818573073245,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818635702185,4987,1531943818630360941,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818677534044,4988,1531943818677055458,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818735392708,4989,1531943818732590216,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818845557180,4990,1531943818844674439,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818872269196,4991,1531943818870240389,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818930901675,4992,1531943818927954544,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943818968771215,4993,1531943818968404916,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819006477909,4994,1531943819006203737,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819080351159,4995,1531943819080097562,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819119433932,4996,1531943819119069361,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819153886332,4997,1531943819153503521,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819214671010,4998,1531943819214380901,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819249877640,4999,1531943819247719619,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819284359448,5000,1531943819283928509,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819329752190,5001,1531943819329414946,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819394666832,5002,1531943819394075927,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819444165891,5003,1531943819443899238,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819468144374,5004,1531943819467787995,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819485183969,5005,1531943819484930500,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819564421663,5006,1531943819560658638,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819630631648,5007,1531943819628427772,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819689718683,5008,1531943819689337088,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819748306748,5009,1531943819748010368,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819777073075,5010,1531943819776675064,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819804687257,5011,1531943819804254910,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819852677791,5012,1531943819852062215,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819907867019,5013,1531943819907513455,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943819975113631,5014,1531943819974829987,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820048124781,5015,1531943820045464974,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820072441693,5016,1531943820072066177,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820088632114,5017,1531943820088024218,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820126748821,5018,1531943820124143094,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820189780000,5019,1531943820189427717,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820220650974,5020,1531943820219200400,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820276743968,5021,1531943820276355365,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820330530847,5022,1531943820328838004,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820392143356,5023,1531943820391962846,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820434595113,5024,1531943820432694913,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820475086862,5025,1531943820474618100,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820518613422,5026,1531943820518153619,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820572708937,5027,1531943820572407628,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820606017352,5028,1531943820605641581,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820734043110,5029,1531943820733570316,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820797633546,5030,1531943820797412237,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820859330310,5031,1531943820858850316,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820917046068,5032,1531943820916471867,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820984341866,5033,1531943820983797681,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943820992478372,5034,1531943820992273702,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821048544232,5035,1531943821047705138,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821070506389,5036,1531943821070251864,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821105507264,5037,1531943821105269475,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821188567091,5038,1531943821188260887,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821240049936,5039,1531943821239820083,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821287675965,5040,1531943821287311426,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821349514809,5041,1531943821349277020,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821392467329,5042,1531943821392198148,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821451671678,5043,1531943821450530412,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821495621081,5044,1531943821495307037,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821546742202,5045,1531943821546306816,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821589075754,5046,1531943821588854157,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821626447479,5047,1531943821626245018,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821667136475,5048,1531943821666857438,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821698228631,5049,1531943821697675646,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821765870410,5050,1531943821765560174,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821808523605,5051,1531943821805809111,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821886925186,5052,1531943821886464104,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821958770913,5053,1531943821957850669,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821977043677,5054,1531943821976633762,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943821989881853,5055,1531943821989611232,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943822067868849,5056,1531943822067616372,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943822123477116,5057,1531943822123155872,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
1531943822152139094,5058,1531943822151952313,,0.0,0.00999999977648,nan,nan,nan,-0.00999999977648,2,0,0,1,,
